dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Scoringtime
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.785,0.9588169355592768,0.8720257364362018,0.9350464766596515,0.9650938593478573,0.37926240809638373,0.9961161161161162,0.83308568598316,0.9191256830601093,43.304243699999994,-1,9.0841822|0.0024182999999950994|0.0010058000000015|0.04792890000000227|0.001589300000006233|3.7573368999999985|6.930650899999996|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.759,0.9436267714135742,0.817947547371907,0.9116790810418196,0.9533118976734574,0.34887617475186833,0.9943383383383383,0.7654218860789411,0.8848360655737705,36.4454211,-1,9.948153399999995|0.004073599999998123|0.0012005999999971095|0.10292410000000274|0.005441400000002261|4.139473199999998|7.855784200000002|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.826,0.9695879944632824,0.8961867353687331,0.9519677739962127,0.9752679068165092,0.3938732738079218,0.9968588588588588,0.8581392452360195,0.9412568306010929,31.412808,-1,7.5242463000000015|0.003305399999995018|0.0010036999999982754|0.04149360000000257|0.0024992000000025882|3.2759452999999965|6.748402200000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.763,0.958015437324028,0.851445945546129,0.9341851133748941,0.9677609075368436,0.37252300467609484,0.9953633633633634,0.793661971830986,0.9237704918032786,42.8578106,-1,7.4475354|0.002369799999996758|0.0010024000000043998|0.044772999999999286|0.0018148999999993976|3.2561607999999964|7.486624300000003|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.733,0.9513277772643056,0.8400809443263584,0.9235319461504047,0.9596861550562682,0.3632024599985306,0.995067067067067,0.7914066250600096,0.9008196721311476,40.4849486,-1,7.305741900000001|0.0022712999999967565|0.000994699999999682|0.04377700000000573|0.0016828999999987104|3.1688178999999934|6.612316399999997|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.789,0.9606565461238491,0.8727312089424946,0.9379673800547765,0.9671585568694806,0.3909812851599919,0.9961281281281281,0.8318954892777914,0.9221311475409836,41.157735,-1,9.2754525|0.003501400000004651|0.001079799999999409|0.04214740000000461|0.002969499999998959|3.8130997999999963|9.523986299999997|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,-1,0.802,0.9655986485309407,0.891653517290656,0.9455666417248864,0.9702038600907775,0.39172417778935786,0.9967507507507507,0.8609808642757572,0.9281420765027323,38.0935231,-1,7.316226399999998|0.0033432999999973845|0.0011927999999983285|0.0424645999999953|0.0015193999999993935|3.2654786999999956|6.906241300000005|
