dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Scoringtime
Dpname,512,8,14,-1,-1,None,5,100,8,0.505859375,0.9149833578121804,0.8430654997525308,0.9111588554737564,0.845216806764328,0.32590989171146373,0.9934946795499021,0.9990880072959416,0.8860878943111351,0.30806759999999994,-1,0.08370100000000047|0.011243200000000009|0.0008673999999997406|0.007058900000000534|0.0016670000000003071|0.7979605000000003|0.043930700000000655|
Dpname,4096,8,14,-1,-1,None,5,100,14,0.47900390625,0.9302854277769834,0.884343313364901,0.9299288748946497,0.8703014578408503,0.3747886011912629,0.9912623292506105,0.9991298140657399,0.889852944515504,4.878023799999999,-1,0.7083419999999983|0.003929400000000527|0.0022348000000000923|0.014460400000000817|0.005272599999997851|69.7157043|0.42643430000001104|
Syn_4096_8_8_8_10,4096,8,8,-1,-1,None,5,100,5,0.999755859375,0.9991501712792191,0.9994415548637724,0.9991477115165531,0.9991502858369815,0.5168321387198315,0.9998780191163004,0.9995107636768785,0.99951171875,1.5981044399999997,-1,0.5818308000000005|0.0028366999999995812|0.002243200000000556|0.01356930000000034|0.0037307000000001977|52.435179|0.5445179000000024|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,10,0.825,0.9620344935091484,0.8790918528411672,0.9402364843540855,0.969081703806657,0.39068602767496324,0.9963303303303304,0.8396681936362511,0.9265027322404371,3.1525133999999997,-1,8.1818309|0.0024130000000006646|0.001047700000000873|0.042132099999999895|0.0016631999999994207|3.181159100000002|7.212876099999999|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,9,0.806,0.9665893267936609,0.883624170818929,0.9472805162732842,0.9727945854946022,0.39182498931927584,0.9964624624624625,0.8427354647574373,0.9326502732240437,2.7803469000000005,-1,7.462866900000001|0.0023143999999994946|0.0011369000000005514|0.04111330000000102|0.0025814000000004|3.2017597|6.962862599999999|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,8,0.803,0.9614839065383349,0.8763742252738872,0.9392730189818426,0.9679446221922668,0.3801903377945357,0.9962442442442443,0.8363816114681166,0.9245901639344263,2.8495435999999996,-1,7.996025599999999|0.0023870999999999754|0.0010436000000009216|0.04207910000000048|0.001577999999998525|3.273363999999999|7.0060780000000005|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,9,0.749,0.9676204454204481,0.8911688993683119,0.9488159608959541,0.972974372472357,0.4049184507468443,0.9967047047047047,0.8528606965174129,0.9367486338797815,2.9173114,-1,7.9807576000000005|0.0022553999999992413|0.0009820000000004825|0.04348589999999852|0.0014873000000008574|3.320537399999999|6.695693800000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,10,0.812,0.966358224584898,0.8967876121618608,0.9468796003026528,0.9718762026666796,0.39365290234200534,0.9968968968968969,0.8638083228247163,0.9357923497267759,3.0347720000000002,-1,7.4611559000000005|0.002233900000000233|0.0009788000000003905|0.04360760000000141|0.0015199999999992997|3.3025453000000002|7.925099400000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,15,0.879,0.9690257694606865,0.9087622345626957,0.950975452585609,0.9732380923019196,0.40484876267252334,0.9972852852852853,0.8837837837837837,0.9381147540983606,4.3977588,-1,7.511661800000001|0.0022538000000000835|0.0009947999999990742|0.04447650000000003|0.0015393000000010204|3.244966099999999|6.960346900000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,10,0.737,0.9562989762231516,0.8580168320511753,0.9312894713837527,0.9642250751661134,0.3714570717915167,0.9956396396396396,0.8111837327523602,0.9155737704918033,3.3205182000000004,-1,10.2113597|0.0033975999999995565|0.0015497999999993795|0.07015489999999858|0.0019226000000003296|4.7217903|11.53669|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,9,0.78,0.961192210721262,0.8783086374431912,0.9388420322357177,0.9678441148074505,0.3963281798790275,0.9963023023023023,0.8380481778875849,0.926775956284153,2.8091125,-1,7.553437499999999|0.002282400000000351|0.0022353000000006062|0.04138260000000038|0.0016236000000002804|3.3231692000000006|6.703622200000002|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,14,0.756,0.9629066740629535,0.8767514518882158,0.9415830306253837,0.9700610792058139,0.39345817809701406,0.9962322322322322,0.831990231990232,0.9308743169398908,4.141363999999999,-1,7.483748399999999|0.0023351000000015887|0.0010106000000007498|0.04234010000000055|0.0015390000000010673|3.1904452999999986|6.7974464999999995|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,9,0.838,0.9507151989857134,0.850788306815458,0.9224820536865981,0.9580708831872536,0.37041465721115485,0.9954634634634635,0.8118213228035538,0.8987704918032787,2.9277151000000003,-1,7.487382700000001|0.0019550999999999874|0.0009908999999979073|0.04269740000000155|0.0015454000000012513|3.1990480000000012|7.2160011|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,11,0.822,0.9646413924523058,0.8885000675866204,0.9440713473550029,0.9694809411079125,0.3974776278829183,0.9966466466466466,0.8557025834908633,0.9275956284153005,3.428115899999998,-1,7.941506299999993|0.001962300000002415|0.0009893000000005259|0.0433684999999997|0.0017199999999988336|3.4837577999999993|6.870287900000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,8,0.744,0.9420979142840855,0.8128556826290718,0.9091830754026422,0.9514277225868688,0.34637450399854364,0.9941661661661662,0.7591764705882353,0.8815573770491804,2.589193999999999,-1,7.4799477|0.002260500000001997|0.0010019000000021094|0.04056239999999889|0.0015268000000006055|3.230764200000003|6.653089300000005|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,18,0.778,0.962535288371614,0.88156869951852,0.9407987570343708,0.9678117886809818,0.3911839227862384,0.9964324324324324,0.8478643216080402,0.9219945355191257,5.258803399999999,-1,7.3911159999999985|0.0022650999999989097|0.000999799999998885|0.04321430000000248|0.0016441000000000372|3.2703346000000018|8.0709993|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,None,1,100,9,0.77,0.947145690698086,0.82523343177542,0.9173407523364754,0.9579830319264827,0.3677498476085575,0.9945065065065065,0.7649988417882789,0.9023224043715847,2.8656324,-1,7.404388000000001|0.0036101999999988976|0.0010822000000008103|0.04071620000000031|0.0016097999999988843|3.6335984000000003|7.012404199999999|
