dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,Overlap,5,100,2,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,0.008010119999999964,-1,-2,0.0022847000000005835|0.007822899999999855|0.0007388999999999868|0.004110299999999789|0.0011377999999995225|0.012869100000000522|0.002019000000000659|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,0,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,3.859999999988872e-06,-1,-2,0.001955499999999999|0.004486100000000048|0.001442699999999908|0.003844600000000087|0.0022828999999999766|0.00043210000000004634|0.00262030000000002|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,0,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,1.996000000001885e-05,-1,-2,0.001947799999999944|0.0035392000000000756|0.00106459999999986|0.0037140999999998314|0.0028446999999998113|0.0004932000000001935|0.002900600000000253|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,0,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,2.0360000000030352e-05,-1,-2,0.0018230999999999664|0.002084100000000033|0.0007945000000000313|0.0030946999999998948|0.001771500000000037|0.00027730000000003585|0.0015214999999999534|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,0,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,0.00032801999999998444,-1,-2,0.0018000000000000238|0.003178499999999973|0.001377899999999821|0.004005800000000059|0.0017063000000001605|0.00042450000000004984|0.0019967999999999098|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,0.08942335999999998,-1,-2,0.0017479999999996387|0.0018527000000001514|0.0012678999999997664|0.00200810000000029|0.0011264999999998082|0.0002710999999999686|0.0013215999999998118|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,0.10667301999999998,-1,-2,0.0019553999999999405|0.0018471999999998268|0.0006443999999996564|0.0017716999999999317|0.0010517999999999361|0.00023319999999982244|0.0032242000000000104|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.2127659574468085,0.0,0.0,0.0,1.0,-1,0.2506938020351526,0.2506938020351526,1.0,0.24165946000000002,-1,-2,0.002266699999999844|0.002019000000000215|0.0010683999999998584|0.002830499999999958|0.0024849999999996264|0.0005479999999997709|0.0012897999999998966|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.7021276595744681,0.7965354900938789,0.5999894274990749,0.7766024852917705,0.8568387287913035,0.26895883153072836,0.8316373728029602,0.6205962059620597,0.8450184501845018,3.06670162,-1,-2,0.0016893000000024472|0.005930699999996847|0.0006622000000007233|0.0018449000000018145|0.0010103000000007967|0.014534099999998773|0.001974100000001755|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.6170212765957447,0.8242315640694527,0.661034074280538,0.8079154798333362,0.9352356307173597,0.35685847599959697,0.8501387604070305,0.6313253012048192,0.966789667896679,3.4593260800000003,-1,-2,0.0017242999999993458|0.001859299999999564|0.0006591000000000236|0.0019002000000014618|0.001041600000000642|0.013915099999998404|0.0024096000000000117|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.9361702127659575,0.8562849292382714,0.8244385697400594,0.84338014525571,0.8604320144408778,0.4040871567100526,0.9333950046253469,0.8566308243727598,0.8819188191881919,3.05006372,-1,-2,0.002582499999999044|0.0018421000000010679|0.0006763999999996884|0.0021319999999995787|0.0017412000000014416|0.014121699999996906|0.0031953000000015663|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,1.0,1.0,1.0,0.9999999999999998,0.9999999999999999,0.4751663815301377,1.0,1.0,1.0,3.8142902399999996,-1,-2,0.0019054000000018334|0.001772500000001287|0.0006339000000004091|0.0034215999999993585|0.0011957000000002438|0.01583869999999976|0.002082500000000209|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,99,0.9787234042553191,0.9440560851389603,0.9355050414653063,0.9391159566123211,0.9407295152049651,0.4483752648379008,0.9759481961147086,0.9622641509433962,0.940959409594096,3.08987796,-1,-2,0.002053899999999942|0.0027383000000007485|0.002718200000000337|0.0023154000000005226|0.0013056999999996322|0.01772929999999917|0.002182100000002407|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,100,0.46808510638297873,0.49565822637465234,0.32268314285046756,0.44778707166266296,0.5220612143895162,0.047596826533595385,0.727104532839963,0.4636363636363636,0.5645756457564576,4.7244692,-1,-2,0.0018166999999991162|0.0018658000000009167|0.001326999999999856|0.0025069999999978165|0.0012803999999988491|0.013568899999999218|0.002121700000000004|
Soybean_small,47,21,4,-1,-1,Overlap,5,100,100,0.40425531914893614,0.47387599824139515,0.3222131380295434,0.4187385928996178,0.5252291603338477,0.11084276373168396,0.6956521739130435,0.4325581395348837,0.6863468634686347,3.70884706,-1,-2,0.0016932999999994536|0.0018384000000004619|0.0006537000000008675|0.0018825000000006753|0.0012065999999997246|0.01360599999999934|0.0025161000000011313|
