dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.09359124425871233,-0.016578542558028004,-0.014566777497777286,0.2530957402203808,-0.3126055144724864,0.301572617946346,0.2441860465116279,0.8523985239852399,3.7979492000000006,-1,-2,0.002649700000000088|0.002135299999999951|0.0007049999999999557|0.0019869000000003467|0.001058699999999746|0.013293700000000186|0.0028055000000000163|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.12310625841045054,0.021122383523594225,0.018470141669271578,0.3329122274731807,-0.27177596020893746,0.3274745605920444,0.25898520084566595,0.9040590405904059,3.9036647,-1,-2,0.0036583000000005583|0.0043400000000000105|0.0012343000000001325|0.0034185999999998273|0.002005400000000712|0.030169099999999283|0.004682899999999712|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.09359124425871233,-0.016578542558028004,-0.01456677749777736,0.2530957402203808,-0.27682846472234235,0.301572617946346,0.2441860465116279,0.8523985239852399,3.8539422000000005,-1,-2,0.0016860000000002984|0.0030434999999995327|0.0006829000000001528|0.0018405000000001337|0.0010377000000003633|0.01357730000000057|0.002058799999999472|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.09359124425871233,-0.016578542558028004,-0.01456677749777736,0.2530957402203808,-0.2326698966560536,0.301572617946346,0.2441860465116279,0.8523985239852399,4.0889343,-1,-2,0.002825700000000708|0.009307599999999638|0.0013082000000004257|0.003441200000000144|0.0019132000000006144|0.014985299999999313|0.0029450999999998118|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.2056385996951394,0.04294642783814197,0.14456984670639686,0.28530390949849055,0.017961999079176234,0.5013876040703052,0.2713310580204778,0.5867158671586716,0.3609104999999999,-1,-2,0.0018897999999998305|0.0020913999999998545|0.0007963000000001941|0.0019703999999998167|0.0010624999999997442|0.02086549999999976|0.002335500000000046|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2127659574468085,0.09359124425871233,-0.016578542558028004,-0.01456677749777736,0.2530957402203808,-0.2691561407131272,0.301572617946346,0.2441860465116279,0.8523985239852399,4.0108676,-1,-2,0.001897900000000341|0.0022271000000007035|0.0006687000000002996|0.001978700000000444|0.0012372999999996637|0.015155699999999328|0.0023078999999999184|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.40425531914893614,0.3019079673283117,0.1895157607668307,0.23534326278700127,0.31576585382865124,-0.0020902686359301906,0.6734505087881592,0.37575757575757573,0.4575645756457565,0.2848686,-1,-2,0.0016612000000000293|0.001994999999999969|0.0006775999999999449|0.0019268000000001173|0.0011098000000000496|0.01467739999999984|0.0020806999999998244|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.23404255319148937,0.19061903714058454,0.1069954810263937,0.11554100748034947,0.21569888671558263,-0.19069008241003593,0.61054579093432,0.31343283582089554,0.46494464944649444,0.47780869999999975,-1,-2,0.0018519000000001284|0.0035773000000003385|0.0008055000000002366|0.0021934999999997373|0.0012563999999999353|0.020104200000000017|0.004183299999999779|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.3404255319148936,0.2543268995741584,0.11553343121061967,0.20384650467855692,0.30418902777871915,0.05921660701960889,0.6040703052728955,0.3161592505854801,0.4981549815498155,0.30604560000000003,-1,-2,0.0017001000000000932|0.001974999999999838|0.0006514000000001907|0.0019575000000000564|0.001986699999999786|0.012568400000000146|0.002703799999999923|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.09359124425871233,-0.016578542558028004,-0.01456677749777736,0.2530957402203808,-0.2926364404618946,0.301572617946346,0.2441860465116279,0.8523985239852399,3.7446754999999996,-1,-2,0.0017671999999997468|0.0019284000000006074|0.0006221000000001808|0.0018349000000004168|0.0010500000000002174|0.013735999999999748|0.0018561999999997525|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.23404255319148937,0.10897305440828935,0.00227192048278311,0.002650480672655924,0.2946922662263288,-0.23017473618403458,0.3145235892691952,0.25158562367864695,0.8782287822878229,4.1569999,-1,-2,0.0016904000000002029|0.002221900000000332|0.0006852999999997778|0.0019004000000002463|0.0010897000000005264|0.013151800000000158|0.0019465999999992434|
Soybean_small,47,21,4,-1,-1,None,1,100,-1,0.2553191489361702,0.09359124425871233,-0.016578542558028004,-0.01456677749777736,0.2530957402203808,-0.26209546497160485,0.301572617946346,0.2441860465116279,0.8523985239852399,4.2094868,-1,-2,0.0017182999999993953|0.003217900000000107|0.0007571999999997914|0.0019315999999998112|0.001072599999999646|0.013835699999999562|0.001902199999999965|
