dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Time_lsh,n_group,Scoringtime
Syn_1000_10_64_8_10,1000,10,64,-1,-1,Overlap,1,100,16,0.643,0.90122007299573,0.7193997692696231,0.8458488454081631,0.9126913501419955,0.29048915092830696,0.9910990990990991,0.6636301525848326,0.7961748633879782,2.8590061999999996,0.03465240000000014,0.03465240000000014,2,7.6707434999999995|0.011459099999999722|0.0018310000000010263|0.04495529999999981|0.0015204999999998137|3.2756601000000014|6.866224500000001|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,Overlap,1,100,10,0.624,0.8991293606574292,0.7165245386472042,0.8421824095080321,0.9091787369620796,0.293169483444546,0.9911131131131131,0.667675474333605,0.7836065573770492,1.9790004000000003,0.029195500000000152,0.029195500000000152,2,10.145705|0.003908499999999648|0.0011062000000006122|0.05899360000000087|0.004535399999999967|3.9939714000000013|8.3247781|
Syn_1000_10_64_8_10,1000,10,64,-1,-1,Overlap,1,100,14,0.648,0.8987429943952687,0.723255846848692,0.8412396318564839,0.9076115248477136,0.29428924636002707,0.9914134134134134,0.6798813056379822,0.7825136612021858,2.5439969999999996,0.0294118000000001,0.0294118000000001,2,7.488028999999999|0.002275499999999653|0.0010585000000009614|0.04277719999999974|0.0015657999999998395|3.322659100000001|6.848883700000002|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.5326347,0.02696619999999994,0.02696619999999994,2,0.5089516999999999|0.003943099999999866|0.0009713000000002303|0.011133300000000013|0.00190670000000015|3.3491127|0.4587477999999994|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.4764976999999999,0.026888299999999976,0.026888299999999976,2,0.5144316|0.0023442000000000185|0.0008733999999996911|0.010931699999999989|0.003061399999999992|3.212014|0.45624800000000043|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.5032466000000002,0.025655800000000006,0.025655800000000006,2,0.49634120000000026|0.0021455000000001334|0.0009001999999997956|0.012045999999999779|0.0014872999999999692|3.3738373|0.4574674000000005|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,1.0136933999999997,0.051085200000000164,0.051085200000000164,2,0.8000935|0.0027325000000004707|0.0013100000000001444|0.01532800000000023|0.0020321999999994844|4.2562627|0.5248096999999987|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.4863158999999997,0.02773009999999987,0.02773009999999987,2,0.49817|0.0022560000000000358|0.0009068000000000964|0.012713100000000033|0.0019056000000001738|3.5861081999999995|0.5293710999999997|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.48691340000000016,0.031105800000000183,0.031105800000000183,2,0.5074082999999998|0.0021607999999999628|0.0026285000000001446|0.010994999999999866|0.0012959000000001275|3.2300278000000002|0.4567338000000003|
Syn_1000_10_16_8_10,1000,10,16,-1,-1,Overlap,1,100,8,0.792,0.9352228388529095,0.8454684055944255,0.9322637017009265,0.9572656971595025,0.415840647386466,0.9803823823823824,0.7812860786682776,0.9462473985431842,0.48278310000000024,0.02727970000000024,0.02727970000000024,2,0.5363217000000002|0.002177399999999885|0.0008894000000001512|0.012239100000000391|0.001555799999999774|3.3344398|0.45345749999999985|
