dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,Scoringtime
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.004971760010812431,-1,-2,0.024472399963997304|0.0011932000052183867|0.0006058000144548714|0.0009969000238925219|0.0007478000479750335|0.00016910000704228878|0.012853500025812536|
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.026187379995826633,-1,-2,0.0242003999883309|0.0011908000451512635|0.0006016999832354486|0.0010037000174634159|0.0007176999934017658|0.00016090000281110406|0.012755999981891364|
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.008426219993270933,-1,-2,0.024448800017125905|0.001166699978057295|0.0006099999882280827|0.000990999978967011|0.0007214000215753913|0.00016910000704228878|0.012809599982574582|
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.11250964000355453,-1,-2,0.030816200014669448|0.0013758999994024634|0.0006306999712251127|0.0010338000138290226|0.0007408999954350293|0.00016789999790489674|0.013191599980928004|
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.10657881998922676,-1,-2,0.024918699986301363|0.001352399995084852|0.0006058999570086598|0.001235899981111288|0.0009686999837867916|0.00017750001279637218|0.012668800016399473|
Dpname,512,20,20,-1,-1,None,5,100,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,1.3404371000011452,-1,-2,0.023925899993628263|0.0011929000029340386|0.0006129999528639019|0.0010100000072270632|0.0007168999873101711|0.00016289995983242989|0.011247400019783527|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.13179831999586894,-1,-2,0.024937400012277067|0.001172899967059493|0.0006052000098861754|0.0010550999431870878|0.0007266000029630959|0.00016419996973127127|0.0110452999942936|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.13705690000206233,-1,-2,0.023851699952501804|0.001164599962066859|0.0006012999801896513|0.0010032000136561692|0.0007233999785967171|0.00016080000204965472|0.0108602000400424|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.14825046000769362,-1,-2,0.029330699995625764|0.0016398000298067927|0.000977099989540875|0.0014615000109188259|0.0011670999811030924|0.0002954000374302268|0.013572900032158941|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.1432741399970837,-1,-2,0.02412909996928647|0.0011780000058934093|0.0006086999783292413|0.0010390999959781766|0.0007121999515220523|0.00016380002489313483|0.011034500028472394|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.25250748000107703,-1,-2,0.02604219998465851|0.001297399983741343|0.0006419999990612268|0.0013961000367999077|0.0008081999840214849|0.0001784000196494162|0.010999999998603016|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.21251747999340295,-1,-2,0.024467999988701195|0.0011751999845728278|0.0007283999584615231|0.0014038999797776341|0.0007187000010162592|0.00016870000399649143|0.010912500030826777|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.05078125,0.0,0.0,0.0,1.0,-1,0.048159246575342464,0.048159246575342464,1.0,0.15058109998935834,-1,-2,0.02476349996868521|0.001284400001168251|0.0007245999877341092|0.0010397000005468726|0.0007625999860465527|0.00026649999199435115|0.01102470001205802|
Dpname,512,20,20,-1,-1,None,5,10,-1,0.89453125,0.984774553294061,0.941301963518719,0.9823389163175372,0.9927176685307848,0.4810310841029308,0.99438906555773,0.9053306146227789,0.9866666666666667,0.14809006000868977,-1,-2,0.025591299985535443|0.0014531000051647425|0.0006926999776624143|0.0044834999716840684|0.0008239999879151583|0.543648699996993|0.026874600036535412|
