dataset,n,range,sigma,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_4096_64_64_4_10.csv,4096,4,0.1,64,64,4,0.9593234897972565,0.004587821942202678,0.7898384870994754,0.02131139370319153,0.9920072115384616,0.0009965938700621806,0.998079743693307,0.001259968633975548,0.6601183135594965,0.0292092095058711,0.9963417658730158,0.0025391895424983816,-2.0,0.0,0.667236328125,0.04839806951424497,10.119258888904005,0.05611084673044348,0.9593234897972565,0.004587821942202678,0.7898384870994754,0.02131139370319153,0.9920072115384616,0.0009965938700621806,0.998079743693307,0.001259968633975548,0.6601183135594965,0.0292092095058711,0.9963417658730158,0.0025391895424983816,-2.0,0.0,0.667236328125,0.04839806951424497,6.325568920676597,0.3149173894216261
SYN_4096_64_64_4_20.csv,4096,4,0.2,64,64,4,0.97737182435859,0.002169843949189985,0.9141367890733378,0.02254829768562551,0.9972019815037394,0.000792886892589343,0.9890785870923083,0.004075766348884826,0.8624818237222547,0.04563521631915704,0.9774131169394841,0.007837540136381665,-2.0,0.0,0.7906494140625,0.05890635705427161,10.178080673492513,0.06633133107442885,0.97737182435859,0.002169843949189985,0.9141367890733378,0.02254829768562551,0.9972019815037394,0.000792886892589343,0.9890785870923083,0.004075766348884826,0.8624818237222547,0.04563521631915704,0.9774131169394841,0.007837540136381665,-2.0,0.0,0.7906494140625,0.05890635705427161,7.154976015142165,0.3356781630134376
SYN_4096_64_64_4_40.csv,4096,4,0.4,64,64,4,0.11967447806402287,0.0028382995127531575,0.03069924243095777,0.0015095828210458012,0.9701734084058302,6.804818094183355e-05,0.23842136933075936,0.0024574629042533416,0.045135660995453464,0.0014235954787409617,0.04657854352678571,0.001601048528960765,-2.0,0.0,0.10662841796875,0.007813215222998493,10.156225351220929,0.0886322384855332,0.11967447806402287,0.0028382995127531575,0.03069924243095777,0.0015095828210458012,0.9701734084058302,6.804818094183355e-05,0.23842136933075936,0.0024574629042533416,0.045135660995453464,0.0014235954787409617,0.04657854352678571,0.001601048528960765,-2.0,0.0,0.10662841796875,0.007813215222998493,12.423302776250058,0.06777999718719566
SYN_4096_64_64_4_80.csv,4096,4,0.8,64,64,4,0.013816202667433775,0.0027771319643446735,0.002132218853878786,0.0004263027716501069,0.969339574271215,8.015594720802376e-05,0.14664691490879095,0.0024114783952573823,0.01745386002629015,0.000411659216977991,0.017957899305555556,0.00045993170106142713,-2.0,0.0,0.05487060546875,0.0012373739582954891,10.091848833230323,0.0531643187260002,0.013816202667433775,0.0027771319643446735,0.002132218853878786,0.0004263027716501069,0.969339574271215,8.015594720802376e-05,0.14664691490879095,0.0024114783952573823,0.01745386002629015,0.000411659216977991,0.017957899305555556,0.00045993170106142713,-2.0,0.0,0.05487060546875,0.0012373739582954891,12.308312525460495,0.03436638349676727
SYN_4096_64_64_4_160.csv,4096,4,1.6,64,64,4,0.00493497033656348,0.0013997944341785694,0.0007661952904276603,0.00016132884925095677,0.9693084232390873,3.025888798968208e-05,0.13896006747667106,0.0011835228069584024,0.01612839571592402,0.00015594986614649703,0.016582186259920636,0.0001933356535724582,-2.0,0.0,0.05279541015625,0.0001057159916729051,10.234864826407284,0.18834298910002537,0.00493497033656348,0.0013997944341785694,0.0007661952904276603,0.00016132884925095677,0.9693084232390873,3.025888798968208e-05,0.13896006747667106,0.0011835228069584024,0.01612839571592402,0.00015594986614649703,0.016582186259920636,0.0001933356535724582,-2.0,0.0,0.05279541015625,0.0001057159916729051,12.2277437902987,0.058931621505289515
SYN_4096_64_64_4_320.csv,4096,4,3.2,64,64,4,-0.00013114180195721248,0.0015159576082553303,6.496772590532289e-05,0.00013587858957133539,0.9693555522168803,4.298122599967619e-05,0.13460625224466638,0.0013281051438006578,0.015447858760729198,0.00013220074509953395,0.015811011904761904,0.00013733913959162086,-2.0,0.0,0.0499267578125,0.0006573687508709111,10.192977581615558,0.08187173141498168,-0.00013114180195721248,0.0015159576082553303,6.496772590532289e-05,0.00013587858957133539,0.9693555522168803,4.298122599967619e-05,0.13460625224466638,0.0013281051438006578,0.015447858760729198,0.00013220074509953395,0.015811011904761904,0.00013733913959162086,-2.0,0.0,0.0499267578125,0.0006573687508709111,12.218390758452006,0.08510723651370038
SYN_4096_64_64_4_640.csv,4096,4,6.4,64,64,4,0.0024259942907959957,0.0015431132434148911,0.00033181451797912166,0.00030570452817244725,0.9693103906726953,6.550966702601999e-05,0.13679038977076374,0.0013147612542707115,0.015706750712004492,0.00029625800860714487,0.016132657490079364,0.00033428366487172446,-2.0,0.0,0.0511474609375,0.0014495046492966207,10.165456347586588,0.04290853243065378,0.0024259942907959957,0.0015431132434148911,0.00033181451797912166,0.00030570452817244725,0.9693103906726953,6.550966702601999e-05,0.13679038977076374,0.0013147612542707115,0.015706750712004492,0.00029625800860714487,0.016132657490079364,0.00033428366487172446,-2.0,0.0,0.0511474609375,0.0014495046492966207,12.222752608242445,0.07303826158581682
SYN_4096_64_64_4_1280.csv,4096,4,12.8,64,64,4,0.0013915468218145231,0.001466543369670075,0.00013729777372229975,0.0001197169736523572,0.9693038623702687,1.6144588812954828e-05,0.13588488652306624,0.0012810936204192293,0.0155180319935648,0.00011631227174467543,0.015938895089285712,0.00010760357279974867,-2.0,0.0,0.05084228515625,0.0012493584894078809,10.149873104365543,0.024305415498708828,0.0013915468218145231,0.001466543369670075,0.00013729777372229975,0.0001197169736523572,0.9693038623702687,1.6144588812954828e-05,0.13588488652306624,0.0012810936204192293,0.0155180319935648,0.00011631227174467543,0.015938895089285712,0.00010760357279974867,-2.0,0.0,0.05084228515625,0.0012493584894078809,12.274989678571002,0.053093527752935826
