dataset,n,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_512_64_64_4_10.csv,512,64,64,4,0.9127049457753222,0.008829102758609193,0.7417204956568724,0.03583268574810302,0.9907369893590998,0.0017315228970176397,0.9938927909283202,0.002098183680388586,0.6021983440930809,0.04685815048547472,0.9845145089285714,0.005328802805464369,0.6547741816008861,0.01633789206359542,0.576171875,0.04082918937571655,1.3121058518765496,0.004394140249561828,0.9127049457753222,0.008829102758609193,0.7417204956568724,0.03583268574810302,0.9907369893590998,0.0017315228970176397,0.9938927909283202,0.002098183680388586,0.6021983440930809,0.04685815048547472,0.9845145089285714,0.005328802805464369,0.6547741816008861,0.01633789206359542,0.576171875,0.04082918937571655,1.0359574309317394,0.033704286469950696
SYN_1024_64_64_4_10.csv,1024,64,64,4,0.9403496802982277,0.012620618614152456,0.7793416047279218,0.04962112847899245,0.9918591153470186,0.002288630927931969,0.9936717697846049,0.0021889615193745574,0.6520150025141302,0.06596516125962194,0.9864583333333334,0.004468062483534762,0.7174728347357504,0.05148936838050718,0.648193359375,0.05960782230299821,2.5761307222768663,0.013962254022372,0.9391349042087832,0.013245518696536701,0.7742800010490105,0.050635863754980186,0.9916228502260509,0.0023191011876632275,0.9935202313443892,0.0023744161366782354,0.6454705403799149,0.06731862080493448,0.98603515625,0.004924195296055347,0.7117052572734097,0.05249812563741945,0.64892578125,0.05920296894051911,1.7226695314049723,0.1609352981365446
SYN_2048_64_64_4_10.csv,2048,64,64,4,0.9456581774061108,0.004111813978533475,0.7717164510265643,0.015386797513858595,0.9913124341643258,0.0007815634626420167,0.9955473193589741,0.00193501330061864,0.6377430715420175,0.021228200566506063,0.9913526965725805,0.0037700885886118116,-2.0,0.0,0.60205078125,0.04546131820506192,5.078321577678435,0.013644764889153364,0.9456581774061108,0.004111813978533475,0.7717164510265643,0.015386797513858595,0.9913124341643258,0.0007815634626420167,0.9955473193589741,0.00193501330061864,0.6377430715420175,0.021228200566506063,0.9913526965725805,0.0037700885886118116,-2.0,0.0,0.60205078125,0.04546131820506192,3.503870960278437,0.11021254367530363
SYN_4096_64_64_4_10.csv,4096,64,64,4,0.9591782611356756,0.006272300113431037,0.7944198277454845,0.047515850053614334,0.9921175666781137,0.0023673800694744038,0.9975529934433687,0.002078083603940821,0.6688610961497733,0.06375670646789176,0.9954640221974206,0.004080183011230623,-2.0,0.0,0.66571044921875,0.05101469374970694,10.203937687980941,0.028134873405328876,0.9591782611356756,0.006272300113431037,0.7944198277454845,0.047515850053614334,0.9921175666781137,0.0023673800694744038,0.9975529934433687,0.002078083603940821,0.6688610961497733,0.06375670646789176,0.9954640221974206,0.004080183011230623,-2.0,0.0,0.66571044921875,0.05101469374970694,6.337774603092111,0.4862310363329389
SYN_8192_64_64_4_10.csv,8192,64,64,4,0.9631056770630873,0.006199800826126236,0.8045556875919403,0.033765806964241175,0.9926110576060997,0.0015900950583004375,0.997554852895465,0.0010756526687509256,0.6816673294576268,0.046395458353770284,0.9950835460752953,0.0024002631978903457,-2.0,0.0,0.63934326171875,0.06265534526333466,20.874061649129725,0.18888196015935518,0.9631056770630873,0.006199800826126236,0.8045556875919403,0.033765806964241175,0.9926110576060997,0.0015900950583004375,0.997554852895465,0.0010756526687509256,0.6816673294576268,0.046395458353770284,0.9950835460752953,0.0024002631978903457,-2.0,0.0,0.63934326171875,0.06265534526333466,12.324531906680205,0.4029333846957294
SYN_16384_64_64_4_10.csv,16384,64,64,4,0.9631148576346701,0.0031388565986379766,0.8019026349796565,0.0166292106231389,-2.0,0.0,0.9983236197872991,0.0018216147854140344,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,40.73468078726437,0.35842752790350724,0.9631148576346701,0.0031388565986379766,0.8019026349796565,0.0166292106231389,-2.0,0.0,0.9983236197872991,0.0018216147854140344,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,25.377809470100328,0.4428359222605232
SYN_32768_64_64_4_10.csv,32768,64,64,4,0.9662431217404673,0.004420521460754168,0.8071334454412502,0.03805576234178649,-2.0,0.0,0.9988940658247756,0.0010591490275478905,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,81.03454465139657,0.5547732204587136,0.9662431217404673,0.004420521460754168,0.8071334454412502,0.03805576234178649,-2.0,0.0,0.9988940658247756,0.0010591490275478905,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,47.56792898688,3.1640414255666705
SYN_65536_64_64_4_10.csv,65536,64,64,4,0.9665664746678057,0.004471021547980089,0.8155916301672755,0.017642165727346643,-2.0,0.0,0.9975193796877061,0.0031129100092602115,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,168.90552625993732,9.469180187399854,0.9665664746678057,0.004471021547980089,0.8155916301672755,0.017642165727346643,-2.0,0.0,0.9975193796877061,0.0031129100092602115,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,96.74550491699483,3.38272365026375
SYN_131072_64_64_4_10.csv,131072,64,64,4,0.9656662970396865,0.0030033434589218076,0.8076218492018238,0.017955562200650286,-2.0,0.0,0.9989317261122247,0.0010696138968369854,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,326.3226281263866,6.937451098884133,0.9656662970396865,0.0030033434589218076,0.8076218492018238,0.017955562200650286,-2.0,0.0,0.9989317261122247,0.0010696138968369854,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,197.16620368850417,4.1586005127349965
SYN_262144_64_64_4_10.csv,262144,64,64,4,0.9668683653049912,0.006641094257887621,0.811152195290004,0.028701270165074635,-2.0,0.0,0.9981499710171551,0.0015856531603109405,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,734.7323197887979,43.23248438927225,0.9668683653049912,0.006641094257887621,0.811152195290004,0.028701270165074635,-2.0,0.0,0.9981499710171551,0.0015856531603109405,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,389.17824453471695,27.511673560663105
