dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,seed,Scoringtime
Syn_4096_8_64_2_10,4096,8,64,-1,-1,None,5,10,-1,0.359375,0.8806077784405045,0.5278450363196125,0.8719322867421687,0.9999999999999998,-2,0.9736263736263736,0.3684210526315789,1.0,1.2350894708186388,-1,-2,181598,1.91008207667619|0.0033300230279564857|0.0012246426194906235|0.009402723982930183|0.0017198137938976288|8.419156074523926e-07|0.904307821765542|
Syn_4096_8_64_2_10,4096,8,64,-1,-1,None,5,10,-1,0.359375,0.8921042429337381,0.5631345631345631,0.8837348187636646,1.0,-2,0.977045177045177,0.4012738853503185,1.0,1.2784148913808167,-1,-2,172649,1.9017670988105237|0.0032684169709682465|0.0012051169760525227|0.0098904212936759|0.0017046560533344746|8.912757039070129e-07|1.0731889051385224|
Syn_4096_8_64_2_10,4096,8,64,-1,-1,None,5,10,-1,0.375,0.8816334006054333,0.5326278659611993,0.8730302513882204,0.9999999999999999,-2,0.9741147741147741,0.3727810650887574,1.0,1.387482132203877,-1,-2,53983,1.9112313780933619|0.003290048334747553|0.0012175100855529308|0.009353601839393377|0.001704977359622717|1.1022202670574188e-06|1.0586265069432557|
Syn_4096_16_64_2_10,4096,16,64,-1,-1,None,5,10,-1,0.453125,0.935898022303908,0.7101836989477439,0.9293441340244694,1.0,-2,0.9877899877899878,0.5575221238938053,1.0,2.312489025760442,-1,-2,84070,1.9411910180933774|0.0032888138666749|0.0012269169092178345|0.012302584014832973|0.0017184419557452202|8.717179298400879e-07|1.2395365652628243|
Syn_4096_16_64_2_10,4096,16,64,-1,-1,None,5,10,-1,0.4375,0.9247094470780275,0.656084656084656,0.9173680039472182,1.0,-2,0.9843711843711843,0.49606299212598426,1.0,2.4002154040150345,-1,-2,149200,1.9158333148807287|0.0033225780352950096|0.0012201638892292976|0.01174816070124507|0.001709825824946165|1.0221265256404877e-06|1.150293602142483|
Syn_4096_16_64_2_10,4096,16,64,-1,-1,None,5,10,-1,0.453125,0.9135364348418772,0.6031746031746031,0.90549810539308,0.9999999999999999,-2,0.9804639804639804,0.4405594405594406,1.0,2.5080939325504006,-1,-2,68190,1.9015192678198218|0.0032997848466038704|0.001208942849189043|0.0112690101377666|0.001700208056718111|9.923242032527924e-07|1.1674600606784225|
Syn_4096_16_64_2_10,4096,16,64,-1,-1,None,5,10,-1,0.375,0.9030541183248725,0.5685425685425686,0.8945136287792237,0.9999999999999999,-2,0.9775335775335775,0.4064516129032258,1.0,2.5716815778054296,-1,-2,88775,1.9330334677360952|0.0033136806450784206|0.0012351530604064465|0.010825837031006813|0.0017274776473641396|1.2721866369247437e-06|1.0472055617719889|
Syn_4096_64_16_2_10,4096,64,16,-1,-1,None,5,10,-1,0.4375,0.8493876528509122,0.5523923088388731,0.8484576665715456,1.0,0.5161089377912241,0.914041514041514,0.4200988467874794,1.0,2.354322855267674,-1,-2,47334,0.12948616733774543|0.003308923915028572|0.0011349380947649479|0.004242232069373131|0.0015373509377241135|107.22922078333795|0.07846726896241307|
Syn_4096_64_16_2_10,4096,64,16,-1,-1,None,5,10,-1,0.5,0.889323831391089,0.6678254823570311,0.8885813822501594,0.9999999999999998,0.5597278095734645,0.9452991452991453,0.5323590814196242,1.0,2.5957800784148275,-1,-2,105127,0.12884162785485387|0.0034109679982066154|0.0011698249727487564|0.004520346876233816|0.0015905522741377354|106.54031491884962|0.06804347038269043|
Syn_4096_64_16_2_10,4096,64,16,-1,-1,None,5,10,-1,0.5625,0.889323831391089,0.6678254823570311,0.8885813822501594,0.9999999999999998,0.5417860408819107,0.9452991452991453,0.5323590814196242,1.0,2.3516065610572694,-1,-2,23260,0.12851981772109866|0.0032940758392214775|0.0011730301193892956|0.004537620116025209|0.0015934868715703487|108.66014710394666|0.07064799778163433|
