dataset,n,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_512_64_64_2_10.csv,512,64,64,4,0.8694024836660478,0.01563535112859416,0.6315210573449591,0.0373321124070457,0.9843444227005871,0.0024215985657073586,0.9999999999999998,5.551115123125783e-17,0.4699368440422441,0.03971372121108098,1.0,0.0,0.5065246624264426,0.057117786867126694,0.4375,0.036643873123620545,1.2720097892452031,0.0018841023190566176,0.8694024836660478,0.01563535112859416,0.6315210573449591,0.0373321124070457,0.9843444227005871,0.0024215985657073586,0.9999999999999998,5.551115123125783e-17,0.4699368440422441,0.03971372121108098,1.0,0.0,0.5065246624264426,0.057117786867126694,0.4375,0.036643873123620545,1.2540887737181037,0.09269669717872568
SYN_1024_64_64_2_10.csv,1024,64,64,4,0.8883973912076673,0.008172661062790926,0.6251174571762734,0.026371519607852962,0.9828934506353861,0.0019242443484877331,0.9999999999999998,7.850462293418876e-17,0.4631887280608801,0.027267022896578563,1.0,0.0,0.5047220524952007,0.02574639979768202,0.44921875,0.04736076426946149,2.538095928891562,0.006883349772063482,0.8883973912076673,0.008172661062790926,0.6251174571762734,0.026371519607852962,0.9828934506353861,0.0019242443484877331,0.9999999999999998,7.850462293418876e-17,0.4631887280608801,0.027267022896578563,1.0,0.0,0.5047220524952007,0.02574639979768202,0.44921875,0.04736076426946149,2.4380652063293384,0.08038141711166985
SYN_2048_64_64_2_10.csv,2048,64,64,4,0.902708875926231,0.009251411634197976,0.632526897324234,0.024730782019227345,0.9829018075232047,0.0018278736623223795,0.9999999999999997,1.3597399555105182e-16,0.4711568813131313,0.025774227206672592,1.0,0.0,-2.0,0.0,0.44921875,0.05565549550302737,5.126179138105362,0.015562476998976319,0.902708875926231,0.009251411634197976,0.632526897324234,0.024730782019227345,0.9829018075232047,0.0018278736623223795,0.9999999999999997,1.3597399555105182e-16,0.4711568813131313,0.025774227206672592,1.0,0.0,-2.0,0.0,0.44921875,0.05565549550302737,4.502449794090353,0.27102219832496016
SYN_4096_64_64_2_10.csv,4096,64,64,4,0.9120300522690024,0.008070265566505553,0.643491690949044,0.030906171531237772,0.9833943833943835,0.0022381322075486804,0.9999999999999998,9.614813431917819e-17,0.4832070315429497,0.032786803537335395,1.0,0.0,-2.0,0.0,0.4609375,0.017469281074217108,10.216913205944003,0.07335299027424899,0.9120300522690024,0.008070265566505553,0.643491690949044,0.030906171531237772,0.9833943833943835,0.0022381322075486804,0.9999999999999998,9.614813431917819e-17,0.4832070315429497,0.032786803537335395,1.0,0.0,-2.0,0.0,0.4609375,0.017469281074217108,8.841628967993893,0.26353231076271616
SYN_8192_64_64_2_10.csv,8192,64,64,4,0.9273826749175391,0.006611347897180268,0.6829132789611965,0.027146242988842263,0.9859602002197534,0.001739446569255891,1.0,1.2412670766236366e-16,0.5266027395729365,0.030782142930014078,1.0,0.0,-2.0,0.0,0.51953125,0.02789620479899551,22.687356011522937,0.5059194275575921,0.9273826749175391,0.006611347897180268,0.6829132789611965,0.027146242988842263,0.9859602002197534,0.001739446569255891,1.0,1.2412670766236366e-16,0.5266027395729365,0.030782142930014078,1.0,0.0,-2.0,0.0,0.51953125,0.02789620479899551,17.182035558577628,0.710398316951578
SYN_16384_64_64_2_10.csv,16384,64,64,4,0.9231934876122767,0.013493528361837625,0.6587265681107752,0.051621810307612336,-2.0,0.0,0.9999999999999998,9.614813431917819e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,47.31341594806872,0.2659707753209627,0.9231934876122767,0.013493528361837625,0.6587265681107752,0.051621810307612336,-2.0,0.0,0.9999999999999998,9.614813431917819e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,34.37316628308035,2.9900855862305242
SYN_32768_64_64_2_10.csv,32768,64,64,4,0.9227770887341739,0.013054981170215847,0.6534636852355569,0.04467666356868643,-2.0,0.0,0.9999999999999999,9.614813431917819e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,96.51229318112601,0.8111808973317474,0.9227770887341739,0.013054981170215847,0.6534636852355569,0.04467666356868643,-2.0,0.0,0.9999999999999999,9.614813431917819e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,70.83015282112173,3.212056953893622
SYN_65536_64_64_2_10.csv,65536,64,64,4,0.918991911663965,0.012021217625039585,0.6512810258240872,0.03965782294734022,-2.0,0.0,1.0,5.551115123125783e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,206.61601964766157,0.8775928613491472,0.918991911663965,0.012021217625039585,0.6512810258240872,0.03965782294734022,-2.0,0.0,1.0,5.551115123125783e-17,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,146.6327723035356,4.6163506461719015
SYN_131072_64_64_2_10.csv,131072,64,64,4,0.92591377806295,0.009247458569701683,0.666678999303394,0.03610374888285714,-2.0,0.0,0.9999955294214602,7.743269169770135e-06,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,444.5475628190907,1.3319623963449483,0.92591377806295,0.009247458569701683,0.666678999303394,0.03610374888285714,-2.0,0.0,0.9999955294214602,7.743269169770135e-06,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,296.5226442774292,3.829142237768645
SYN_262144_64_64_2_10.csv,262144,64,64,4,0.9201240552673469,0.004586958657967386,0.642501115675833,0.01572182441436408,-2.0,0.0,0.9999900033803777,9.998019597713682e-06,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,886.1039891602238,2.2845217391301373,0.9201240552673469,0.004586958657967386,0.642501115675833,0.01572182441436408,-2.0,0.0,0.9999900033803777,9.998019597713682e-06,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,548.6578698869096,19.304701350582707
