dataset,n,range,sigma,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_4096_64_64_2_10.csv,4096,2,0.1,64,64,4,0.9218817592932971,0.0049479905581670865,0.6710016344474831,0.014184802811929626,0.9853479853479854,0.0009137136475638705,0.9999999999999999,5.551115123125783e-17,0.5126799131346855,0.015940437437699864,1.0,0.0,-2.0,0.0,0.5,0.029231698334171417,10.110277901962398,0.05880009770316931,0.9218817592932971,0.0049479905581670865,0.6710016344474831,0.014184802811929626,0.9853479853479854,0.0009137136475638705,0.9999999999999999,5.551115123125783e-17,0.5126799131346855,0.015940437437699864,1.0,0.0,-2.0,0.0,0.5,0.029231698334171417,8.473697481048294,0.40449249056645337
SYN_4096_64_64_2_20.csv,4096,2,0.2,64,64,4,0.9631576745448301,0.003623499815088988,0.8221639943344761,0.013396437966929247,0.9935261000934829,0.0005924339221702329,0.9963428049350934,0.001581014631710507,0.706353297918509,0.01876123345015087,0.993010990203373,0.0032196169457668965,-2.0,0.0,0.6864013671875,0.02985137083206203,10.199298364878631,0.04614976930771213,0.9631576745448301,0.003623499815088988,0.8221639943344761,0.013396437966929247,0.9935261000934829,0.0005924339221702329,0.9963428049350934,0.001581014631710507,0.706353297918509,0.01876123345015087,0.993010990203373,0.0032196169457668965,-2.0,0.0,0.6864013671875,0.02985137083206203,5.91144590927288,0.25858143389858385
SYN_4096_64_64_2_40.csv,4096,2,0.4,64,64,4,0.9718222360693793,0.01147940755049883,0.9505737233680025,0.02240958101074662,0.9984798594417735,0.0007061120705812928,0.977352893652647,0.008703673679857648,0.9409957867500649,0.029385005503255467,0.9620613219246033,0.014240756642178533,-2.0,0.0,0.90252685546875,0.05455938728210461,10.173854492860848,0.025012708527039133,0.9718222360693793,0.01147940755049883,0.9505737233680025,0.02240958101074662,0.9984798594417735,0.0007061120705812928,0.977352893652647,0.008703673679857648,0.9409957867500649,0.029385005503255467,0.9620613219246033,0.014240756642178533,-2.0,0.0,0.90252685546875,0.05455938728210461,10.78333939872682,0.03093672504301767
SYN_4096_64_64_2_80.csv,4096,2,0.8,64,64,4,0.045989137875548876,0.001154892264152914,0.007784172975631332,0.0002670022718685013,0.9694573520012973,5.798581774707026e-05,0.1745382597112706,0.0010026681813280096,0.022926172344600874,0.00026041521640722635,0.023673890128968252,0.0002710181235259466,-2.0,0.0,0.0654296875,0.0019223652036161648,10.174436742393299,0.038134465292521354,0.045989137875548876,0.001154892264152914,0.007784172975631332,0.0002670022718685013,0.9694573520012973,5.798581774707026e-05,0.1745382597112706,0.0010026681813280096,0.022926172344600874,0.00026041521640722635,0.023673890128968252,0.0002710181235259466,-2.0,0.0,0.0654296875,0.0019223652036161648,12.021648787474259,0.0601815972699178
SYN_4096_64_64_2_160.csv,4096,2,1.6,64,64,4,0.009294617776498405,0.005239669765408526,0.0014358281105326465,0.0007884755868744449,0.9692266853155526,3.689714488528257e-05,0.14269112418611452,0.004545799167135695,0.016773951772916403,0.0007626945862226112,0.017361111111111112,0.0007963988245793337,-2.0,0.0,0.05450439453125,0.0020598800086286872,10.14361007483676,0.0816878292513755,0.009294617776498405,0.005239669765408526,0.0014358281105326465,0.0007884755868744449,0.9692266853155526,3.689714488528257e-05,0.14269112418611452,0.004545799167135695,0.016773951772916403,0.0007626945862226112,0.017361111111111112,0.0007963988245793337,-2.0,0.0,0.05450439453125,0.0020598800086286872,11.98243453700561,0.07359808250045417
SYN_4096_64_64_2_320.csv,4096,2,3.2,64,64,4,0.004165363584749262,0.0014549452898399793,0.0004505117977170556,0.00027184887763439267,0.9691396710927961,0.0001113294981628388,0.13820743178855252,0.001287558067796069,0.015820176935260694,0.0002626520912438119,0.016432989211309524,0.0002472502380209501,-2.0,0.0,0.0494384765625,0.0017046191459678883,10.133853183803147,0.022685116443756672,0.004165363584749262,0.0014549452898399793,0.0004505117977170556,0.00027184887763439267,0.9691396710927961,0.0001113294981628388,0.13820743178855252,0.001287558067796069,0.015820176935260694,0.0002626520912438119,0.016432989211309524,0.0002472502380209501,-2.0,0.0,0.0494384765625,0.0017046191459678883,12.000443043257109,0.05622170482573733
SYN_4096_64_64_2_640.csv,4096,2,6.4,64,64,4,0.0006013982338504459,0.003433276981315946,2.9082854406762182e-05,0.0004346078731649754,0.969163787059295,5.718015146986786e-05,0.1351340999567784,0.0030110787073129954,0.015413078479103288,0.00042049158224476515,0.015971834697420636,0.0004120675328494823,-2.0,0.0,0.05126953125,0.0009611826018080824,10.147630007076078,0.010626282382680702,0.0006013982338504459,0.003433276981315946,2.9082854406762182e-05,0.0004346078731649754,0.969163787059295,5.718015146986786e-05,0.1351340999567784,0.0030110787073129954,0.015413078479103288,0.00042049158224476515,0.015971834697420636,0.0004120675328494823,-2.0,0.0,0.05126953125,0.0009611826018080824,12.060351204383187,0.0838250594186914
SYN_4096_64_64_2_1280.csv,4096,2,12.8,64,64,4,0.0007776447962988492,0.003318473257800565,0.00019639426392334291,0.0004542426328325979,0.9691797650049603,4.553754752362614e-05,0.13530447430916143,0.0028912694843201093,0.015574487900405162,0.00043896159171961897,0.016128782242063492,0.000467349126726232,-2.0,0.0,0.0516357421875,0.0012267914576563586,10.098656917666085,0.043466867122093196,0.0007776447962988492,0.003318473257800565,0.00019639426392334291,0.0004542426328325979,0.9691797650049603,4.553754752362614e-05,0.13530447430916143,0.0028912694843201093,0.015574487900405162,0.00043896159171961897,0.016128782242063492,0.000467349126726232,-2.0,0.0,0.0516357421875,0.0012267914576563586,12.013003742857837,0.016473111737203762
