dataset,n,range,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_4096_64_64_2_10.csv,4096,2,64,64,4,0.9220670207986765,0.0148695078261326,0.6695369371009405,0.05427164231859919,0.984981684981685,0.003741527093051206,0.9999999999999998,1.2412670766236366e-16,0.5133026813330956,0.059467745415503696,1.0,0.0,-2.0,0.0,0.4921875,0.07773339352395468,10.02357297220733,0.06552628572818556,0.9220670207986765,0.0148695078261326,0.6695369371009405,0.05427164231859919,0.984981684981685,0.003741527093051206,0.9999999999999998,1.2412670766236366e-16,0.5133026813330956,0.059467745415503696,1.0,0.0,-2.0,0.0,0.4921875,0.07773339352395468,8.348056920408272,0.7324951025289361
SYN_4096_64_64_4_10.csv,4096,4,64,64,4,0.9614161409316276,0.008247451687065577,0.8193591981728426,0.04004218678152781,0.9933194003262362,0.0017744361608067005,0.9969605420752116,0.0023329664541506864,0.7034525500314947,0.05721299304599927,0.9943305121527778,0.00472919206453252,-2.0,0.0,0.64727783203125,0.050291894697553616,9.949702568794601,0.11860309785073109,0.9614161409316276,0.008247451687065577,0.8193591981728426,0.04004218678152781,0.9933194003262362,0.0017744361608067005,0.9969605420752116,0.0023329664541506864,0.7034525500314947,0.05721299304599927,0.9943305121527778,0.00472919206453252,-2.0,0.0,0.64727783203125,0.050291894697553616,6.23135570869781,0.44823582138787066
SYN_4096_64_64_8_10.csv,4096,8,64,64,4,0.9651822520671812,0.004055262938740464,0.8896751142125259,0.024010881917429016,0.9963442698794263,0.0008868783139994429,0.9828101231698525,0.003336720362151688,0.8259976173685537,0.04183359674038298,0.9698098803323413,0.006357370945138159,-2.0,0.0,0.8123779296875,0.049363972603418994,9.85095217465423,0.07060480548887366,0.9651822520671812,0.004055262938740464,0.8896751142125259,0.024010881917429016,0.9963442698794263,0.0008868783139994429,0.9828101231698525,0.003336720362151688,0.8259976173685537,0.04183359674038298,0.9698098803323413,0.006357370945138159,-2.0,0.0,0.8123779296875,0.049363972603418994,6.5274653768632565,0.3898318789704894
SYN_4096_64_64_16_10.csv,4096,16,64,64,4,0.9750590472361322,0.011070643858424071,0.9253226949011354,0.02805988175242531,0.9976195841918498,0.0009242916746745897,0.9843130609084505,0.007910573519441189,0.8876813678713188,0.039428330403596584,0.9694378565228174,0.014380244286814031,-2.0,0.0,0.83563232421875,0.059606916094419406,9.891638876777142,0.16748853421900922,0.9750590472361322,0.011070643858424071,0.9253226949011354,0.02805988175242531,0.9976195841918498,0.0009242916746745897,0.9843130609084505,0.007910573519441189,0.8876813678713188,0.039428330403596584,0.9694378565228174,0.014380244286814031,-2.0,0.0,0.83563232421875,0.059606916094419406,13.765737613965758,0.12814076020675122
SYN_4096_64_64_32_10.csv,4096,32,64,64,4,0.922596150710475,0.013833109846432275,0.879870925904193,0.02226309462947303,0.9962871844951923,0.0006962476487760786,0.93555356028063,0.011738557291274451,0.8649346061015271,0.02405288805065839,0.8992629278273809,0.01963218047427455,-2.0,0.0,0.79296875,0.01944254759967241,9.807230841601267,0.07701141738445907,0.922596150710475,0.013833109846432275,0.879870925904193,0.02226309462947303,0.9962871844951923,0.0006962476487760786,0.93555356028063,0.011738557291274451,0.8649346061015271,0.02405288805065839,0.8992629278273809,0.01963218047427455,-2.0,0.0,0.79296875,0.01944254759967241,17.080721589154564,0.18141189761465257
SYN_4096_64_64_64_10.csv,4096,64,64,64,4,0.09618095695217319,0.001207169508191321,0.01963325399958585,0.0005597632065866749,0.9689035492502289,0.00011259402446968435,0.21799924348468058,0.0010684118863301994,0.033861336868666464,0.0005483455737194309,0.037091936383928575,0.0005491207294678813,-2.0,0.0,0.08880615234375,0.002806953683488017,10.000715246214531,0.04611500927234229,0.09618095695217319,0.001207169508191321,0.01963325399958585,0.0005597632065866749,0.9689035492502289,0.00011259402446968435,0.21799924348468058,0.0010684118863301994,0.033861336868666464,0.0005483455737194309,0.037091936383928575,0.0005491207294678813,-2.0,0.0,0.08880615234375,0.002806953683488017,15.673163203988224,0.1238417283682758
