dataset,n,range,d,k,npr,AMI1,AMI1_,ARI1,ARI1_,Ac1,Ac1_,HOMO1,HOMO1_,Pr1,Pr1_,Rc1,Rc1_,Sil1,Sil1_,Purity1,Purity1_,Time1,Time1_,AMI2,AMI2_,ARI2,ARI2_,Ac2,Ac2_,HOMO2,HOMO2_,Pr2,Pr2_,Rc2,Rc2_,Sil2,Sil2_,Purity2,Purity2_,Time2,Time2_
SYN_4096_64_64_2_10.csv,4096,2,64,64,4,0.9155968814727042,0.006925998468163177,0.647769772833513,0.01908839948363794,0.9837606837606838,0.0013093779358686118,1.0,1.5700924586837752e-16,0.48734603181025793,0.020767955323101443,1.0,0.0,-2.0,0.0,0.4765625,0.0358013726168425,10.06407485480886,0.0457485509521598,0.9155968814727042,0.006925998468163177,0.647769772833513,0.01908839948363794,0.9837606837606838,0.0013093779358686118,1.0,1.5700924586837752e-16,0.48734603181025793,0.020767955323101443,1.0,0.0,-2.0,0.0,0.4765625,0.0358013726168425,8.46547417261172,0.367313361659044
SYN_4096_64_64_4_10.csv,4096,4,64,64,4,0.9578167787268467,0.00704348310475468,0.7923234966986907,0.04392151559314585,0.9920312082665598,0.0020672871438681996,0.9985123647292149,0.0004619233486294693,0.664776973587152,0.06083413833224438,0.997405521453373,0.0010281665451538585,-2.0,0.0,0.64447021484375,0.01772028342176426,9.960065595223568,0.03301147172627054,0.9578167787268467,0.00704348310475468,0.7923234966986907,0.04392151559314585,0.9920312082665598,0.0020672871438681996,0.9985123647292149,0.0004619233486294693,0.664776973587152,0.06083413833224438,0.997405521453373,0.0010281665451538585,-2.0,0.0,0.64447021484375,0.01772028342176426,6.389419301319868,0.25132060858002786
SYN_4096_64_64_8_10.csv,4096,8,64,64,4,0.9720392074853168,0.009661767494927864,0.8848177619946276,0.04578858691439745,0.9960656097374847,0.0016441719463533122,0.9911488743387633,0.002811137288769983,0.8112162353790632,0.07503419284208657,0.9819549076140872,0.005360459492977007,-2.0,0.0,0.7567138671875,0.05399359109605451,9.907818726310506,0.022565383006124463,0.9720392074853168,0.009661767494927864,0.8848177619946276,0.04578858691439745,0.9960656097374847,0.0016441719463533122,0.9911488743387633,0.002811137288769983,0.8112162353790632,0.07503419284208657,0.9819549076140872,0.005360459492977007,-2.0,0.0,0.7567138671875,0.05399359109605451,6.792626720736735,0.6687295813635079
SYN_4096_64_64_16_10.csv,4096,16,64,64,4,0.9766786414686244,0.013538257807742163,0.9477075805800153,0.02877103562647408,0.9983666127709097,0.0009203958666266867,0.9828050298474552,0.009943948360360041,0.9284932102109321,0.040998945634219686,0.9699300130208333,0.015194553809387957,-2.0,0.0,0.8590087890625,0.05345578711737575,9.9428570602322,0.05391008065260055,0.9766786414686244,0.013538257807742163,0.9477075805800153,0.02877103562647408,0.9983666127709097,0.0009203958666266867,0.9828050298474552,0.009943948360360041,0.9284932102109321,0.040998945634219686,0.9699300130208333,0.015194553809387957,-2.0,0.0,0.8590087890625,0.05345578711737575,13.642587124020794,0.051942835238098915
SYN_4096_64_64_32_10.csv,4096,32,64,64,4,0.9160259884512068,0.007254955269967331,0.8690972885618691,0.007800897410086392,0.9959534064026252,0.0002485902608774215,0.9299825808342812,0.005951934259091616,0.8539600727857084,0.009213432968192324,0.8890613374255953,0.006263181010409006,-2.0,0.0,0.83990478515625,0.020925269326604018,9.841746105393396,0.0316307784213193,0.9160259884512068,0.007254955269967331,0.8690972885618691,0.007800897410086392,0.9959534064026252,0.0002485902608774215,0.9299825808342812,0.005951934259091616,0.8539600727857084,0.009213432968192324,0.8890613374255953,0.006263181010409006,-2.0,0.0,0.83990478515625,0.020925269326604018,17.16992838999722,0.08437929284107645
SYN_4096_64_64_64_10.csv,4096,64,64,64,4,0.1035605011069956,0.006619709845579767,0.023235223599128826,0.003617189823570945,0.9688162965506716,0.0001555257772990632,0.22440556024983238,0.005756430336428413,0.037116628335718695,0.003373263419498216,0.04117644779265873,0.003788963676240547,-2.0,0.0,0.09295654296875,0.0044059604793149285,9.996669987076892,0.027254980887507035,0.1035605011069956,0.006619709845579767,0.023235223599128826,0.003617189823570945,0.9688162965506716,0.0001555257772990632,0.22440556024983238,0.005756430336428413,0.037116628335718695,0.003373263419498216,0.04117644779265873,0.003788963676240547,-2.0,0.0,0.09295654296875,0.0044059604793149285,15.584049583016895,0.037841049915474934
