dbname,n,d,k,range,sigma_ratio,Measure,n_init,n_iter,iter,Purity,NMI,ARI,AMI,Homogeneity,Silhouette,Accuracy,Precision,Recall,Time,LSH_time,Score,seed,Scoringtime
Syn_4096_8_64_16_10,4096,8,64,-1,-1,None,5,10,-1,0.2158203125,0.4069088771438611,0.12684977274605533,0.31792303017027357,0.41411036568657167,-2,0.9692418584020146,0.12452166417184561,0.1656978546626984,4.226518019998911,-1,-2,41,2.647347899968736|0.0101831000065431|0.002774599997792393|0.10213130002375692|0.0027327999705448747|2.5999615900218487e-06|1.6669844000134617|
Syn_512_10_20_8_10,512,10,20,-1,-1,None,5,10,-1,0.763671875,0.927350488092522,0.8402857673433755,0.9161291696208561,0.9420549697528284,0.40050009283232857,0.9843291340508806,0.7938329646017699,0.9112698412698412,0.12562412000261247,-1,-2,41,0.03314459999091923|0.002376599994022399|0.0010062000364996493|0.004774000030010939|0.0012746999855153263|0.5252793999970891|0.04253680002875626|
