"[0.0, 0.037960959274480816, 0.05019241679624475]","[0.037960959274480816, 0.0, 0.029599155156509526]","[0.05019241679624475, 0.029599155156509526, 0.0]"
"[0.0, 0.16350032741546236, 0.15001168360791586, 0.16332634394160375]","[0.16350032741546236, 0.0, 0.15461433559492385, 0.16733107429580532]","[0.15001168360791586, 0.15461433559492385, 0.0, 0.05595131749919408]","[0.16332634394160375, 0.16733107429580532, 0.05595131749919408, 0.0]"
"[0.0, 0.16283198259796675, 0.15284088622162795, 0.16399267402390236]","[0.16283198259796675, 0.0, 0.15360344318984412, 0.16681823092384743]","[0.15284088622162795, 0.15360344318984412, 0.0, 0.05650544161611726]","[0.16399267402390236, 0.16681823092384743, 0.05650544161611726, 0.0]"
"[0.0, 0.15978984094735105, 0.15362499382839354, 0.16655537126291048]","[0.15978984094735105, 0.0, 0.15011938957491025, 0.1625195471604035]","[0.15362499382839354, 0.15011938957491025, 0.0, 0.05622906215707345]","[0.16655537126291048, 0.1625195471604035, 0.05622906215707345, 0.0]"
