"[0.0, 0.0535097234522543, 0.10960773385435453, 0.09912868833735325, 0.04992365116542472, 0.05049554226223364, 0.10212871974698004]","[0.0535097234522543, 0.0, 0.09664648309378875, 0.08253541666569936, 0.04955579753568691, 0.05665422083634212, 0.11782655093799285]","[0.10960773385435453, 0.09664648309378875, 0.0, 0.11400028703402718, 0.10004881620988827, 0.10195134218857739, 0.1622022025940851]","[0.09912868833735325, 0.08253541666569936, 0.11400028703402718, 0.0, 0.0876002272761925, 0.09426592985239395, 0.14746009177355543]","[0.04992365116542472, 0.04955579753568691, 0.10004881620988827, 0.0876002272761925, 0.0, 0.0295396648432645, 0.12956878540517633]","[0.05049554226223364, 0.05665422083634212, 0.10195134218857739, 0.09426592985239395, 0.0295396648432645, 0.0, 0.1204720172371429]","[0.10212871974698004, 0.11782655093799285, 0.1622022025940851, 0.14746009177355543, 0.12956878540517633, 0.1204720172371429, 0.0]"
"[0.0, 0.023867581744561665, 0.02038653058223988, 0.09526227099551514, 0.13642044469189032, 0.054038643556136044, 0.10151364756387395, 0.07793533624860491]","[0.023867581744561665, 0.0, 0.02229329131182597, 0.08862390845715937, 0.1367183891737554, 0.056971008686177015, 0.10428174384836371, 0.09402576093558852]","[0.02038653058223988, 0.02229329131182597, 0.0, 0.08735255932689523, 0.12916162343608678, 0.048647423786184286, 0.10017360557642219, 0.08836409480040797]","[0.09526227099551514, 0.08862390845715937, 0.08735255932689523, 0.0, 0.12519994286453634, 0.09407785076982583, 0.12898217260558043, 0.1176085199912539]","[0.13642044469189032, 0.1367183891737554, 0.12916162343608678, 0.12519994286453634, 0.0, 0.09744725755674331, 0.15407929887145472, 0.1472816843034123]","[0.054038643556136044, 0.056971008686177015, 0.048647423786184286, 0.09407785076982583, 0.09744725755674331, 0.0, 0.0841875841085804, 0.0898206287501945]","[0.10151364756387395, 0.10428174384836371, 0.10017360557642219, 0.12898217260558043, 0.15407929887145472, 0.0841875841085804, 0.0, 0.12092054414767188]","[0.07793533624860491, 0.09402576093558852, 0.08836409480040797, 0.1176085199912539, 0.1472816843034123, 0.0898206287501945, 0.12092054414767188, 0.0]"
"[0.0, 0.040802277921408794, 0.06022555384231373, 0.09655947348109746, 0.04343901112742943, 0.14462120736728673, 0.04932956514970634, 0.03466388174567943]","[0.040802277921408794, 0.0, 0.046772342564389724, 0.08879339284143813, 0.030373785416631733, 0.15841600553139015, 0.06921384121652577, 0.025759691355254022]","[0.06022555384231373, 0.046772342564389724, 0.0, 0.0787179876354887, 0.040585264511932645, 0.15815964773667465, 0.07690838321374174, 0.04471969977751854]","[0.09655947348109746, 0.08879339284143813, 0.0787179876354887, 0.0, 0.08008569631980074, 0.16251019493528185, 0.08604065693988505, 0.0948606845055319]","[0.04343901112742943, 0.030373785416631733, 0.040585264511932645, 0.08008569631980074, 0.0, 0.14504725217968537, 0.06688924593847727, 0.04513147120468923]","[0.14462120736728673, 0.15841600553139015, 0.15815964773667465, 0.16251019493528185, 0.14504725217968537, 0.0, 0.1290670892726474, 0.15908636444834998]","[0.04932956514970634, 0.06921384121652577, 0.07690838321374174, 0.08604065693988505, 0.06688924593847727, 0.1290670892726474, 0.0, 0.06404649914808715]","[0.03466388174567943, 0.025759691355254022, 0.04471969977751854, 0.0948606845055319, 0.04513147120468923, 0.15908636444834998, 0.06404649914808715, 0.0]"
"[0.0, 0.08917743822924291, 0.03669267683910521, 0.13167760776920467, 0.07455114738206543, 0.027024043240112653, 0.023708542852326504, 0.05738786643210185]","[0.08917743822924291, 0.0, 0.1108133864192678, 0.16327521360252742, 0.12074958339969474, 0.10897636984586434, 0.10318025149057772, 0.10345290929640226]","[0.03669267683910521, 0.1108133864192678, 0.0, 0.10921095009273322, 0.08736595631367587, 0.0280337399769861, 0.030888419933045214, 0.07586877570414875]","[0.13167760776920467, 0.16327521360252742, 0.10921095009273322, 0.0, 0.13078646389011317, 0.13148399636786215, 0.13026740577514287, 0.14049352053738184]","[0.07455114738206543, 0.12074958339969474, 0.08736595631367587, 0.13078646389011317, 0.0, 0.0807833165211503, 0.08115643530573705, 0.0449575606676242]","[0.027024043240112653, 0.10897636984586434, 0.0280337399769861, 0.13148399636786215, 0.0807833165211503, 0.0, 0.02609561023900034, 0.06907205466299589]","[0.023708542852326504, 0.10318025149057772, 0.030888419933045214, 0.13026740577514287, 0.08115643530573705, 0.02609561023900034, 0.0, 0.058679476724936584]","[0.05738786643210185, 0.10345290929640226, 0.07586877570414875, 0.14049352053738184, 0.0449575606676242, 0.06907205466299589, 0.058679476724936584, 0.0]"
