"[0.0, 0.03704275893999435, 0.04263898418455634, 0.04499609636557714, 0.04939884687490414, 0.040838353937503, 0.041168109133280055, 0.03910909360274166]","[0.03704275893999435, 0.0, 0.03747284712625447, 0.037891065287920425, 0.0478897724070135, 0.03742599696647275, 0.03770372100466072, 0.03988753486583543]","[0.04263898418455634, 0.03747284712625447, 0.0, 0.027229114905093423, 0.055009476566049216, 0.038615243608677956, 0.03684976123546032, 0.038165551452029794]","[0.04499609636557714, 0.037891065287920425, 0.027229114905093423, 0.0, 0.05135953477654937, 0.04012689173400992, 0.0369919871459154, 0.03560349944522697]","[0.04939884687490414, 0.0478897724070135, 0.055009476566049216, 0.05135953477654937, 0.0, 0.04391091683578701, 0.04967321244017552, 0.054973131751224674]","[0.040838353937503, 0.03742599696647275, 0.038615243608677956, 0.04012689173400992, 0.04391091683578701, 0.0, 0.03248311341511297, 0.03967179822917712]","[0.041168109133280055, 0.03770372100466072, 0.03684976123546032, 0.0369919871459154, 0.04967321244017552, 0.03248311341511297, 0.0, 0.03623231330626143]","[0.03910909360274166, 0.03988753486583543, 0.038165551452029794, 0.03560349944522697, 0.054973131751224674, 0.03967179822917712, 0.03623231330626143, 0.0]"
"[0.0, 0.030605368159831815, 0.0626504135055594, 0.03777869788716858, 0.0358153277475159, 0.06370969008684103, 0.033721447562067755, 0.03319438190809647]","[0.030605368159831815, 0.0, 0.06093300463723745, 0.03138857910278899, 0.02921771370220861, 0.06417535418838405, 0.028211397377025948, 0.03533666417009865]","[0.0626504135055594, 0.06093300463723745, 0.0, 0.05781357237120382, 0.06531154386840132, 0.06537871170817951, 0.06463306459478253, 0.0605352407967789]","[0.03777869788716858, 0.03138857910278899, 0.05781357237120382, 0.0, 0.031077355750806016, 0.061786657810022835, 0.03174529496797434, 0.03890936496818267]","[0.0358153277475159, 0.02921771370220861, 0.06531154386840132, 0.031077355750806016, 0.0, 0.058329339139421205, 0.027593652315512404, 0.0375923083031315]","[0.06370969008684103, 0.06417535418838405, 0.06537871170817951, 0.061786657810022835, 0.058329339139421205, 0.0, 0.06149958363997863, 0.058278893319443394]","[0.033721447562067755, 0.028211397377025948, 0.06463306459478253, 0.03174529496797434, 0.027593652315512404, 0.06149958363997863, 0.0, 0.032658404235554925]","[0.03319438190809647, 0.03533666417009865, 0.0605352407967789, 0.03890936496818267, 0.0375923083031315, 0.058278893319443394, 0.032658404235554925, 0.0]"
"[0.0, 0.03178503074791652, 0.04247311114673523, 0.047500730978291585, 0.038956817288240436, 0.04666765134478136, 0.03989686259602866, 0.03330648316204222]","[0.03178503074791652, 0.0, 0.0386680897788512, 0.04865686319710873, 0.03745580316837402, 0.04262728009377181, 0.037748449638756405, 0.03855678707428722]","[0.04247311114673523, 0.0386680897788512, 0.0, 0.04368656332295823, 0.040442117848103615, 0.044283640236684435, 0.042772893775184506, 0.043096534523275234]","[0.047500730978291585, 0.04865686319710873, 0.04368656332295823, 0.0, 0.041077148922336965, 0.04965165863049635, 0.04738699613243725, 0.04498334263131929]","[0.038956817288240436, 0.03745580316837402, 0.040442117848103615, 0.041077148922336965, 0.0, 0.03256000494708446, 0.0355893962302083, 0.04130302461638468]","[0.04666765134478136, 0.04262728009377181, 0.044283640236684435, 0.04965165863049635, 0.03256000494708446, 0.0, 0.03704768343687502, 0.04791667616802568]","[0.03989686259602866, 0.037748449638756405, 0.042772893775184506, 0.04738699613243725, 0.0355893962302083, 0.03704768343687502, 0.0, 0.040203228514813005]","[0.03330648316204222, 0.03855678707428722, 0.043096534523275234, 0.04498334263131929, 0.04130302461638468, 0.04791667616802568, 0.040203228514813005, 0.0]"
"[0.0, 0.03702630809550398, 0.04560616721995068, 0.041786655105242806, 0.0436199117991822, 0.043420970121785515, 0.04747064571457403, 0.03718475103117505]","[0.03702630809550398, 0.0, 0.04012094830854947, 0.04056093857948456, 0.03219409064764065, 0.03563331824145015, 0.05003174581288967, 0.0337353329108103]","[0.04560616721995068, 0.04012094830854947, 0.0, 0.03673460892491089, 0.040989564207749525, 0.04070541648638673, 0.04931987243009074, 0.04267340909963016]","[0.041786655105242806, 0.04056093857948456, 0.03673460892491089, 0.0, 0.03778518154932641, 0.0411017677362754, 0.04775502134362565, 0.04270382678850997]","[0.0436199117991822, 0.03219409064764065, 0.040989564207749525, 0.03778518154932641, 0.0, 0.033109925345214425, 0.048388704298368716, 0.037339471877342933]","[0.043420970121785515, 0.03563331824145015, 0.04070541648638673, 0.0411017677362754, 0.033109925345214425, 0.0, 0.03958724811849507, 0.037481229456320694]","[0.04747064571457403, 0.05003174581288967, 0.04931987243009074, 0.04775502134362565, 0.048388704298368716, 0.03958724811849507, 0.0, 0.04369953519092867]","[0.03718475103117505, 0.0337353329108103, 0.04267340909963016, 0.04270382678850997, 0.037339471877342933, 0.037481229456320694, 0.04369953519092867, 0.0]"
"[0.0, 0.03702751451806826, 0.04022085218336454, 0.04296952473156241, 0.04424435185155319, 0.04369875437783169, 0.04459229825787992, 0.03950271671771302]","[0.03702751451806826, 0.0, 0.03240928706212719, 0.03424665500338791, 0.03757955559094167, 0.03904183575238232, 0.042433030084884325, 0.03747439508419813]","[0.04022085218336454, 0.03240928706212719, 0.0, 0.03452722036791124, 0.04019397947498368, 0.040122387453113924, 0.04033089025158183, 0.038804003695798756]","[0.04296952473156241, 0.03424665500338791, 0.03452722036791124, 0.0, 0.034237038563292986, 0.040423121121520876, 0.0412642528858486, 0.039215788024278456]","[0.04424435185155319, 0.03757955559094167, 0.04019397947498368, 0.034237038563292986, 0.0, 0.039092279545964365, 0.04170263647352983, 0.04004746727443283]","[0.04369875437783169, 0.03904183575238232, 0.040122387453113924, 0.040423121121520876, 0.039092279545964365, 0.0, 0.04078656407453306, 0.04445216772739003]","[0.04459229825787992, 0.042433030084884325, 0.04033089025158183, 0.0412642528858486, 0.04170263647352983, 0.04078656407453306, 0.0, 0.03891272057398571]","[0.03950271671771302, 0.03747439508419813, 0.038804003695798756, 0.039215788024278456, 0.04004746727443283, 0.04445216772739003, 0.03891272057398571, 0.0]"
"[0.0, 0.04272474075724999, 0.053550549957457526, 0.05250088679062389, 0.04855870668390917, 0.05105002238137189, 0.049956362301082746, 0.05089323592795844]","[0.04272474075724999, 0.0, 0.04274110189726566, 0.04411290014281455, 0.04066245624608372, 0.0421116141800482, 0.04175650074317024, 0.044789905996055576]","[0.053550549957457526, 0.04274110189726566, 0.0, 0.03843707753581275, 0.04920238370881155, 0.04590437591735355, 0.05124222803395597, 0.05621558932899168]","[0.05250088679062389, 0.04411290014281455, 0.03843707753581275, 0.0, 0.039804564662981934, 0.045471935428741145, 0.04556181681698524, 0.049802489579939234]","[0.04855870668390917, 0.04066245624608372, 0.04920238370881155, 0.039804564662981934, 0.0, 0.03054462537605341, 0.030567289679715563, 0.02922406543494293]","[0.05105002238137189, 0.0421116141800482, 0.04590437591735355, 0.045471935428741145, 0.03054462537605341, 0.0, 0.03386326560330281, 0.03981612308436595]","[0.049956362301082746, 0.04175650074317024, 0.05124222803395597, 0.04556181681698524, 0.030567289679715563, 0.03386326560330281, 0.0, 0.026618631140219163]","[0.05089323592795844, 0.044789905996055576, 0.05621558932899168, 0.049802489579939234, 0.02922406543494293, 0.03981612308436595, 0.026618631140219163, 0.0]"
"[0.0, 0.03568718118521098, 0.03302084912121162, 0.0400510650793213, 0.03639028183140012, 0.06061435753871652, 0.04138637078894013, 0.03638616067001039]","[0.03568718118521098, 0.0, 0.04156106965031591, 0.04681403173509953, 0.04548774060017911, 0.05987882303460018, 0.048024375569607584, 0.042592496427101355]","[0.03302084912121162, 0.04156106965031591, 0.0, 0.032961827832043794, 0.032173885671914565, 0.06507482319813909, 0.04487451753406719, 0.03893179588931473]","[0.0400510650793213, 0.04681403173509953, 0.032961827832043794, 0.0, 0.03157885237956422, 0.05546952004869469, 0.0428386643312171, 0.04498352228723887]","[0.03639028183140012, 0.04548774060017911, 0.032173885671914565, 0.03157885237956422, 0.0, 0.05218550159943679, 0.04072676618750942, 0.039571788881355305]","[0.06061435753871652, 0.05987882303460018, 0.06507482319813909, 0.05546952004869469, 0.05218550159943679, 0.0, 0.051669946335140486, 0.059790647229900254]","[0.04138637078894013, 0.048024375569607584, 0.04487451753406719, 0.0428386643312171, 0.04072676618750942, 0.051669946335140486, 0.0, 0.04006132676156248]","[0.03638616067001039, 0.042592496427101355, 0.03893179588931473, 0.04498352228723887, 0.039571788881355305, 0.059790647229900254, 0.04006132676156248, 0.0]"
"[0.0, 0.0346041918026323, 0.04876629889885843, 0.03187014819403357, 0.04751123862152094, 0.051109197592657835, 0.03707771698860673, 0.029624549230202683]","[0.0346041918026323, 0.0, 0.041316669233826445, 0.034994787034680085, 0.044558397991334237, 0.04749475977883541, 0.038777058141396654, 0.037794651914964845]","[0.04876629889885843, 0.041316669233826445, 0.0, 0.04273524419814963, 0.05031357387591828, 0.04987035617572034, 0.045307010638123923, 0.04916845424865448]","[0.03187014819403357, 0.034994787034680085, 0.04273524419814963, 0.0, 0.03792358974437937, 0.04793708050327646, 0.03742206758604615, 0.031189792164566355]","[0.04751123862152094, 0.044558397991334237, 0.05031357387591828, 0.03792358974437937, 0.0, 0.03777880818987505, 0.04378449094823697, 0.04548103456809907]","[0.051109197592657835, 0.04749475977883541, 0.04987035617572034, 0.04793708050327646, 0.03777880818987505, 0.0, 0.04397894111987335, 0.0498111839549129]","[0.03707771698860673, 0.038777058141396654, 0.045307010638123923, 0.03742206758604615, 0.04378449094823697, 0.04397894111987335, 0.0, 0.03253185537163081]","[0.029624549230202683, 0.037794651914964845, 0.04916845424865448, 0.031189792164566355, 0.04548103456809907, 0.0498111839549129, 0.03253185537163081, 0.0]"
"[0.0, 0.03708610539413276, 0.04062747901646592, 0.049014727316350315, 0.042144461608617075, 0.03697611957187307, 0.03850728430145333, 0.028141577784000005]","[0.03708610539413276, 0.0, 0.03790070030488111, 0.049253728724026904, 0.0466813609737356, 0.04422809346913499, 0.04570591630985694, 0.043893894928244394]","[0.04062747901646592, 0.03790070030488111, 0.0, 0.043548642942474104, 0.04579098837894783, 0.0437777558501928, 0.042738431852652296, 0.04160469896760139]","[0.049014727316350315, 0.049253728724026904, 0.043548642942474104, 0.0, 0.04334728580487302, 0.050370109208791196, 0.051216545126151196, 0.05073863200212373]","[0.042144461608617075, 0.0466813609737356, 0.04579098837894783, 0.04334728580487302, 0.0, 0.03585258964128299, 0.04095688649595879, 0.04442515067877238]","[0.03697611957187307, 0.04422809346913499, 0.0437777558501928, 0.050370109208791196, 0.03585258964128299, 0.0, 0.03314777084272443, 0.03742642500112738]","[0.03850728430145333, 0.04570591630985694, 0.042738431852652296, 0.051216545126151196, 0.04095688649595879, 0.03314777084272443, 0.0, 0.03316298894884341]","[0.028141577784000005, 0.043893894928244394, 0.04160469896760139, 0.05073863200212373, 0.04442515067877238, 0.03742642500112738, 0.03316298894884341, 0.0]"
"[0.0, 0.042916522657734844, 0.04618040354687686, 0.036940771315151555, 0.05554356768031593, 0.03371834041354694, 0.03994106239845371, 0.026331270333513665]","[0.042916522657734844, 0.0, 0.04602509108096797, 0.04670172612648128, 0.05722585522820099, 0.049120051941518125, 0.049909368127867455, 0.048755719519152405]","[0.04618040354687686, 0.04602509108096797, 0.0, 0.04282706380607402, 0.04911444404645804, 0.0482350044887367, 0.049415330719027616, 0.04889616039150591]","[0.036940771315151555, 0.04670172612648128, 0.04282706380607402, 0.0, 0.044383103070783164, 0.03734833817458779, 0.04324506805707438, 0.03842700419165009]","[0.05554356768031593, 0.05722585522820099, 0.04911444404645804, 0.044383103070783164, 0.0, 0.04899667782949046, 0.05422392837068468, 0.05485810924037237]","[0.03371834041354694, 0.049120051941518125, 0.0482350044887367, 0.03734833817458779, 0.04899667782949046, 0.0, 0.0319762811839184, 0.028079585250234785]","[0.03994106239845371, 0.049909368127867455, 0.049415330719027616, 0.04324506805707438, 0.05422392837068468, 0.0319762811839184, 0.0, 0.03549858069337476]","[0.026331270333513665, 0.048755719519152405, 0.04889616039150591, 0.03842700419165009, 0.05485810924037237, 0.028079585250234785, 0.03549858069337476, 0.0]"
"[0.0, 0.03826111747045041, 0.03383867759346048, 0.048356555040507516, 0.04081010801527183, 0.03912110657593685, 0.040250025419884726, 0.031388121087910434]","[0.03826111747045041, 0.0, 0.0378583852646888, 0.05174959293978938, 0.049927117813943954, 0.04718072587143262, 0.048034802564347126, 0.04392783339776638]","[0.03383867759346048, 0.0378583852646888, 0.0, 0.043878909599472465, 0.042393016190867355, 0.03908376236680211, 0.04184475530851168, 0.030521532280576583]","[0.048356555040507516, 0.05174959293978938, 0.043878909599472465, 0.0, 0.04355392883840004, 0.04736049976470085, 0.0510239815523452, 0.04845146984728112]","[0.04081010801527183, 0.049927117813943954, 0.042393016190867355, 0.04355392883840004, 0.0, 0.03503276365980315, 0.04552747881424715, 0.04166174697293318]","[0.03912110657593685, 0.04718072587143262, 0.03908376236680211, 0.04736049976470085, 0.03503276365980315, 0.0, 0.036648647606187267, 0.03944079847155066]","[0.040250025419884726, 0.048034802564347126, 0.04184475530851168, 0.0510239815523452, 0.04552747881424715, 0.036648647606187267, 0.0, 0.03666429689928678]","[0.031388121087910434, 0.04392783339776638, 0.030521532280576583, 0.04845146984728112, 0.04166174697293318, 0.03944079847155066, 0.03666429689928678, 0.0]"
"[0.0, 0.028597901762392217, 0.04165122143894417, 0.038735316820885005, 0.04822427811214527, 0.04416088123154085, 0.034668756606065006, 0.029864447300700026]","[0.028597901762392217, 0.0, 0.038505219151390324, 0.03890255547077699, 0.051894459760986285, 0.046187813981313317, 0.0338188801396302, 0.0321355637865259]","[0.04165122143894417, 0.038505219151390324, 0.0, 0.041117011169509, 0.05352089100929353, 0.049582537864083134, 0.04492866733933535, 0.04454808507392549]","[0.038735316820885005, 0.03890255547077699, 0.041117011169509, 0.0, 0.05252721033471573, 0.04966742529765405, 0.04219491452693576, 0.039915443510549396]","[0.04822427811214527, 0.051894459760986285, 0.05352089100929353, 0.05252721033471573, 0.0, 0.04126236004759635, 0.04917624237332734, 0.05116818389192569]","[0.04416088123154085, 0.046187813981313317, 0.049582537864083134, 0.04966742529765405, 0.04126236004759635, 0.0, 0.04064031806731593, 0.047235978398466084]","[0.034668756606065006, 0.0338188801396302, 0.04492866733933535, 0.04219491452693576, 0.04917624237332734, 0.04064031806731593, 0.0, 0.028954507449066687]","[0.029864447300700026, 0.0321355637865259, 0.04454808507392549, 0.039915443510549396, 0.05116818389192569, 0.047235978398466084, 0.028954507449066687, 0.0]"
