"[0.0, 0.05771687892255614, 0.07891625680875893, 0.09227851034701096, 0.06090961449574441, 0.04904534404637481, 0.05727019230150703, 0.04495269350796692]","[0.05771687892255614, 0.0, 0.08565911305076936, 0.09909467366157011, 0.07104714936786928, 0.06538538380161332, 0.07029949526584704, 0.06525477210531828]","[0.07891625680875893, 0.08565911305076936, 0.0, 0.09580237076011855, 0.08675096636504356, 0.08614054133709889, 0.09198959721280979, 0.08572283675099121]","[0.09227851034701096, 0.09909467366157011, 0.09580237076011855, 0.0, 0.08927552637879076, 0.10032236817190647, 0.10319564466219461, 0.10084763907320937]","[0.06090961449574441, 0.07104714936786928, 0.08675096636504356, 0.08927552637879076, 0.0, 0.05863501904998, 0.06505564099917735, 0.06252789567453815]","[0.04904534404637481, 0.06538538380161332, 0.08614054133709889, 0.10032236817190647, 0.05863501904998, 0.0, 0.04101356862136569, 0.008711390890167495]","[0.05727019230150703, 0.07029949526584704, 0.09198959721280979, 0.10319564466219461, 0.06505564099917735, 0.04101356862136569, 0.0, 0.0411013714395787]","[0.04495269350796692, 0.06525477210531828, 0.08572283675099121, 0.10084763907320937, 0.06252789567453815, 0.008711390890167495, 0.0411013714395787, 0.0]"
"[0.0, 0.042743842037955504, 0.07754934882811958, 0.06856682059507167, 0.06203090176023159, 0.0461456822368434, 0.06988921141321545, 0.05461707499377049]","[0.042743842037955504, 0.0, 0.07255919329685158, 0.06989899793367799, 0.05389775166238628, 0.03792073737572344, 0.07170556468993422, 0.05840216180208574]","[0.07754934882811958, 0.07255919329685158, 0.0, 0.07300836093320998, 0.07918504783614164, 0.07959002659722438, 0.0875860741253425, 0.0881827349805587]","[0.06856682059507167, 0.06989899793367799, 0.07300836093320998, 0.0, 0.0690021760300447, 0.0685535761623341, 0.08406688264799603, 0.07368912758979432]","[0.06203090176023159, 0.05389775166238628, 0.07918504783614164, 0.0690021760300447, 0.0, 0.04904338978953076, 0.0845833490796209, 0.06316232179723369]","[0.0461456822368434, 0.03792073737572344, 0.07959002659722438, 0.0685535761623341, 0.04904338978953076, 0.0, 0.06150986667318839, 0.05177247464592605]","[0.06988921141321545, 0.07170556468993422, 0.0875860741253425, 0.08406688264799603, 0.0845833490796209, 0.06150986667318839, 0.0, 0.06293258498306487]","[0.05461707499377049, 0.05840216180208574, 0.0881827349805587, 0.07368912758979432, 0.06316232179723369, 0.05177247464592605, 0.06293258498306487, 0.0]"
"[0.0, 0.07605281221854127, 0.09193441219208907, 0.08879362243839872, 0.08573100723570706, 0.08529456681756802, 0.08678111694558348, 0.07224998053354191]","[0.07605281221854127, 0.0, 0.07536653654210268, 0.04757270383306634, 0.05008003138355185, 0.05197039183008931, 0.05751151210865247, 0.04463682866199588]","[0.09193441219208907, 0.07536653654210268, 0.0, 0.0699560352923012, 0.08562444981853419, 0.08860444670298502, 0.09319731975823511, 0.08608402369026405]","[0.08879362243839872, 0.04757270383306634, 0.0699560352923012, 0.0, 0.044856290451416085, 0.05541945839523887, 0.0584441267851616, 0.05067202004968588]","[0.08573100723570706, 0.05008003138355185, 0.08562444981853419, 0.044856290451416085, 0.0, 0.05094356216994385, 0.054820543087477656, 0.046807208353008035]","[0.08529456681756802, 0.05197039183008931, 0.08860444670298502, 0.05541945839523887, 0.05094356216994385, 0.0, 0.05747392230431851, 0.05404224606663407]","[0.08678111694558348, 0.05751151210865247, 0.09319731975823511, 0.0584441267851616, 0.054820543087477656, 0.05747392230431851, 0.0, 0.04646311241803634]","[0.07224998053354191, 0.04463682866199588, 0.08608402369026405, 0.05067202004968588, 0.046807208353008035, 0.05404224606663407, 0.04646311241803634, 0.0]"
"[0.0, 0.0638971968095732, 0.07391596817902421, 0.0712958941909314, 0.0434202215821353, 0.07825940898706495, 0.04374665248105176, 0.0315637474379746]","[0.0638971968095732, 0.0, 0.06645043069942311, 0.08080642516683234, 0.06586903661718936, 0.08385573624824073, 0.06388989211554995, 0.06250379717767689]","[0.07391596817902421, 0.06645043069942311, 0.0, 0.06993312276020895, 0.0726746703571038, 0.08823546114819784, 0.07188048867498237, 0.06844164505014282]","[0.0712958941909314, 0.08080642516683234, 0.06993312276020895, 0.0, 0.054873311774991, 0.08562927943757051, 0.06738966688744864, 0.07172491843972464]","[0.0434202215821353, 0.06586903661718936, 0.0726746703571038, 0.054873311774991, 0.0, 0.06560867627348108, 0.03889278963256623, 0.04798707211485501]","[0.07825940898706495, 0.08385573624824073, 0.08823546114819784, 0.08562927943757051, 0.06560867627348108, 0.0, 0.06115392525632684, 0.07669762825782432]","[0.04374665248105176, 0.06388989211554995, 0.07188048867498237, 0.06738966688744864, 0.03889278963256623, 0.06115392525632684, 0.0, 0.035496510555803974]","[0.0315637474379746, 0.06250379717767689, 0.06844164505014282, 0.07172491843972464, 0.04798707211485501, 0.07669762825782432, 0.035496510555803974, 0.0]"
"[0.0, 0.05612837753764749, 0.032629573933096644, 0.06243521872599544, 0.05014206583240119, 0.06243884844175246, 0.0651027413018637, 0.048425919930994106]","[0.05612837753764749, 0.0, 0.048656366736370145, 0.06913547977449178, 0.07286234896675155, 0.07900373990721571, 0.07195726866297, 0.06340513917672837]","[0.032629573933096644, 0.048656366736370145, 0.0, 0.05321575078995647, 0.046567698271367884, 0.06494563693738052, 0.06454455930841183, 0.05325111901910982]","[0.06243521872599544, 0.06913547977449178, 0.05321575078995647, 0.0, 0.05366442442210006, 0.07891363532553929, 0.07891379031822403, 0.07475595991008618]","[0.05014206583240119, 0.07286234896675155, 0.046567698271367884, 0.05366442442210006, 0.0, 0.06354047248179445, 0.07548603664106059, 0.06571085261279135]","[0.06243884844175246, 0.07900373990721571, 0.06494563693738052, 0.07891363532553929, 0.06354047248179445, 0.0, 0.06560477004713376, 0.06648120277226438]","[0.0651027413018637, 0.07195726866297, 0.06454455930841183, 0.07891379031822403, 0.07548603664106059, 0.06560477004713376, 0.0, 0.054961609526629734]","[0.048425919930994106, 0.06340513917672837, 0.05325111901910982, 0.07475595991008618, 0.06571085261279135, 0.06648120277226438, 0.054961609526629734, 0.0]"
"[0.0, 0.046526504395909385, 0.09611850861277758, 0.05314818968251729, 0.07743800555760817, 0.048396691149118994, 0.041180145440825267, 0.03824170359123098]","[0.046526504395909385, 0.0, 0.08100488097370488, 0.04049084292560128, 0.07387842045318467, 0.043650014323442746, 0.04135419289063062, 0.05324548082257652]","[0.09611850861277758, 0.08100488097370488, 0.0, 0.07549518149236498, 0.08901521493834015, 0.09180599829931363, 0.09471837723051652, 0.09288853503089406]","[0.05314818968251729, 0.04049084292560128, 0.07549518149236498, 0.0, 0.06045388041399958, 0.04021395095031757, 0.04224645213715116, 0.05115981031580123]","[0.07743800555760817, 0.07387842045318467, 0.08901521493834015, 0.06045388041399958, 0.0, 0.0683634137892429, 0.07097638249046387, 0.06424469999113847]","[0.048396691149118994, 0.043650014323442746, 0.09180599829931363, 0.04021395095031757, 0.0683634137892429, 0.0, 0.03288109379528386, 0.04894740985856606]","[0.041180145440825267, 0.04135419289063062, 0.09471837723051652, 0.04224645213715116, 0.07097638249046387, 0.03288109379528386, 0.0, 0.04099305305078634]","[0.03824170359123098, 0.05324548082257652, 0.09288853503089406, 0.05115981031580123, 0.06424469999113847, 0.04894740985856606, 0.04099305305078634, 0.0]"
"[0.0, 0.05182517999875885, 0.06901120685938177, 0.054881800328949244, 0.0767443213813475, 0.06558427876632521, 0.057309489905868906, 0.06663661097965842]","[0.05182517999875885, 0.0, 0.06453939330678712, 0.06238565231646677, 0.07945020832452633, 0.06813983714262169, 0.06774854574787041, 0.07295919647655791]","[0.06901120685938177, 0.06453939330678712, 0.0, 0.06442788234882232, 0.0775869087127817, 0.06538075931644691, 0.06886480289764052, 0.07846040620501028]","[0.054881800328949244, 0.06238565231646677, 0.06442788234882232, 0.0, 0.057900803043061305, 0.03795204088963608, 0.04905146561822689, 0.06298910735676172]","[0.0767443213813475, 0.07945020832452633, 0.0775869087127817, 0.057900803043061305, 0.0, 0.04506699660734529, 0.06996340204408999, 0.07907278429275327]","[0.06558427876632521, 0.06813983714262169, 0.06538075931644691, 0.03795204088963608, 0.04506699660734529, 0.0, 0.04713818430359718, 0.064484539509707]","[0.057309489905868906, 0.06774854574787041, 0.06886480289764052, 0.04905146561822689, 0.06996340204408999, 0.04713818430359718, 0.0, 0.05682948326559023]","[0.06663661097965842, 0.07295919647655791, 0.07846040620501028, 0.06298910735676172, 0.07907278429275327, 0.064484539509707, 0.05682948326559023, 0.0]"
"[0.0, 0.047485355572272306, 0.0282317567748866, 0.06564111063484801, 0.09399584499106027, 0.054204439359498806, 0.04011574582955361, 0.050023331740679376]","[0.047485355572272306, 0.0, 0.05441939674749284, 0.07340167135079044, 0.09205908013389341, 0.07336210028938388, 0.06389165725280233, 0.0652922192555629]","[0.0282317567748866, 0.05441939674749284, 0.0, 0.05922907515324952, 0.09467540430586664, 0.052528447042712395, 0.03186791414752715, 0.05497417497809068]","[0.06564111063484801, 0.07340167135079044, 0.05922907515324952, 0.0, 0.08017580723296264, 0.06241970519417004, 0.066342423952284, 0.07070878109170582]","[0.09399584499106027, 0.09205908013389341, 0.09467540430586664, 0.08017580723296264, 0.0, 0.08617133097957151, 0.0967240289370854, 0.0975677868061037]","[0.054204439359498806, 0.07336210028938388, 0.052528447042712395, 0.06241970519417004, 0.08617133097957151, 0.0, 0.04586299814572494, 0.06310695430653811]","[0.04011574582955361, 0.06389165725280233, 0.03186791414752715, 0.066342423952284, 0.0967240289370854, 0.04586299814572494, 0.0, 0.053762840774905334]","[0.050023331740679376, 0.0652922192555629, 0.05497417497809068, 0.07070878109170582, 0.0975677868061037, 0.06310695430653811, 0.053762840774905334, 0.0]"
"[0.0, 0.05088232983942391, 0.06349709178256763, 0.05770889218900909, 0.05936950527939285, 0.07796220616125514, 0.06637841826865243, 0.05611986202968417]","[0.05088232983942391, 0.0, 0.0626051821312206, 0.06800528108459179, 0.06922401564769437, 0.08276880172534307, 0.0740472116988036, 0.06244796134700336]","[0.06349709178256763, 0.0626051821312206, 0.0, 0.044366219216509815, 0.053645812651660664, 0.08054306108267735, 0.07638425410790331, 0.06679351253381234]","[0.05770889218900909, 0.06800528108459179, 0.044366219216509815, 0.0, 0.027757951768173153, 0.07696446099321268, 0.07104729206437915, 0.05876252227645367]","[0.05936950527939285, 0.06922401564769437, 0.053645812651660664, 0.027757951768173153, 0.0, 0.07289033952524025, 0.06605472671392555, 0.05636713970911997]","[0.07796220616125514, 0.08276880172534307, 0.08054306108267735, 0.07696446099321268, 0.07289033952524025, 0.0, 0.06297412606210032, 0.07003546900514081]","[0.06637841826865243, 0.0740472116988036, 0.07638425410790331, 0.07104729206437915, 0.06605472671392555, 0.06297412606210032, 0.0, 0.055212752173178926]","[0.05611986202968417, 0.06244796134700336, 0.06679351253381234, 0.05876252227645367, 0.05636713970911997, 0.07003546900514081, 0.055212752173178926, 0.0]"
"[0.0, 0.05151280195731376, 0.06598966738429331, 0.08646455514119425, 0.0630412333990545, 0.06538972678708559, 0.05924748239724735, 0.04688006671025932]","[0.05151280195731376, 0.0, 0.06318715521460566, 0.08131492859697909, 0.05649948018905374, 0.06480205877314356, 0.05223011312467735, 0.05021476473917922]","[0.06598966738429331, 0.06318715521460566, 0.0, 0.07793891721830755, 0.06665209816885719, 0.06203767966847884, 0.0657655132139434, 0.07001303737521805]","[0.08646455514119425, 0.08131492859697909, 0.07793891721830755, 0.0, 0.07099426429830034, 0.08784570790731959, 0.07816803616880556, 0.0774949257337765]","[0.0630412333990545, 0.05649948018905374, 0.06665209816885719, 0.07099426429830034, 0.0, 0.06036687125331286, 0.06179818775514867, 0.057551185715777595]","[0.06538972678708559, 0.06480205877314356, 0.06203767966847884, 0.08784570790731959, 0.06036687125331286, 0.0, 0.056862390604497375, 0.06095210685138337]","[0.05924748239724735, 0.05223011312467735, 0.0657655132139434, 0.07816803616880556, 0.06179818775514867, 0.056862390604497375, 0.0, 0.037200461170354526]","[0.04688006671025932, 0.05021476473917922, 0.07001303737521805, 0.0774949257337765, 0.057551185715777595, 0.06095210685138337, 0.037200461170354526, 0.0]"
