"[0.0, 0.06452504822394856, 0.0747393312097868, 0.06866286673008382, 0.08293879351151073, 0.10233848375408061, 0.0657756748816895, 0.07118456401302314]","[0.06452504822394856, 0.0, 0.05288405527144825, 0.011051156503716079, 0.07335431041487357, 0.106482528998841, 0.018731186417085294, 0.061428199744138635]","[0.0747393312097868, 0.05288405527144825, 0.0, 0.05279150747016399, 0.0837882304387369, 0.10376681488457683, 0.055383764336016404, 0.07980185220139363]","[0.06866286673008382, 0.011051156503716079, 0.05279150747016399, 0.0, 0.06589863010843551, 0.10544822008147924, 0.019417919506541464, 0.06215018234789493]","[0.08293879351151073, 0.07335431041487357, 0.0837882304387369, 0.06589863010843551, 0.0, 0.0981882042118873, 0.06907924298365598, 0.07973619710037144]","[0.10233848375408061, 0.106482528998841, 0.10376681488457683, 0.10544822008147924, 0.0981882042118873, 0.0, 0.09301095204426163, 0.10762251577765838]","[0.0657756748816895, 0.018731186417085294, 0.055383764336016404, 0.019417919506541464, 0.06907924298365598, 0.09301095204426163, 0.0, 0.05463942142386922]","[0.07118456401302314, 0.061428199744138635, 0.07980185220139363, 0.06215018234789493, 0.07973619710037144, 0.10762251577765838, 0.05463942142386922, 0.0]"
"[0.0, 0.0693423012669282, 0.07922227708298538, 0.08094356124236914, 0.09790104088566531, 0.09548954526576396, 0.08761558617480397, 0.0718806776083157]","[0.0693423012669282, 0.0, 0.06993186256147702, 0.07221212770775551, 0.08491838108423844, 0.0770528104018293, 0.0718987990278975, 0.06705546444515109]","[0.07922227708298538, 0.06993186256147702, 0.0, 0.048660447491900176, 0.0743891031136186, 0.0696215663532301, 0.05557872342273814, 0.0655549691774931]","[0.08094356124236914, 0.07221212770775551, 0.048660447491900176, 0.0, 0.054824846091870535, 0.06381655824634454, 0.04654629033323859, 0.05991516473055626]","[0.09790104088566531, 0.08491838108423844, 0.0743891031136186, 0.054824846091870535, 0.0, 0.07102053078642864, 0.06526424616640049, 0.07798806245354269]","[0.09548954526576396, 0.0770528104018293, 0.0696215663532301, 0.06381655824634454, 0.07102053078642864, 0.0, 0.055520977431788104, 0.07766298853337596]","[0.08761558617480397, 0.0718987990278975, 0.05557872342273814, 0.04654629033323859, 0.06526424616640049, 0.055520977431788104, 0.0, 0.055243949235672905]","[0.0718806776083157, 0.06705546444515109, 0.0655549691774931, 0.05991516473055626, 0.07798806245354269, 0.07766298853337596, 0.055243949235672905, 0.0]"
"[0.0, 0.056626455789288085, 0.046839302353637396, 0.04341774483553183, 0.0159812478248666, 0.06112298181728855, 0.07985015280685148, 0.09865072704086843]","[0.056626455789288085, 0.0, 0.06317350359355893, 0.06618690481779853, 0.06790776801435047, 0.08184519624895409, 0.09285354132236971, 0.11137495280066173]","[0.046839302353637396, 0.06317350359355893, 0.0, 0.05206661429127819, 0.0492098027089385, 0.07466070355021794, 0.09170952451907745, 0.1104941133594398]","[0.04341774483553183, 0.06618690481779853, 0.05206661429127819, 0.0, 0.04391598003607044, 0.07465913400294732, 0.08508855185476968, 0.10581380564884986]","[0.0159812478248666, 0.06790776801435047, 0.0492098027089385, 0.04391598003607044, 0.0, 0.061267113604880255, 0.08372742983228534, 0.1076663296190832]","[0.06112298181728855, 0.08184519624895409, 0.07466070355021794, 0.07465913400294732, 0.061267113604880255, 0.0, 0.07993752391723138, 0.10008872587383935]","[0.07985015280685148, 0.09285354132236971, 0.09170952451907745, 0.08508855185476968, 0.08372742983228534, 0.07993752391723138, 0.0, 0.08884177028325269]","[0.09865072704086843, 0.11137495280066173, 0.1104941133594398, 0.10581380564884986, 0.1076663296190832, 0.10008872587383935, 0.08884177028325269, 0.0]"
"[0.0, 0.008439695183225777, 0.03921965688750819, 0.04903987328854014, 0.11723163164900284, 0.09377162285893689, 0.039186485342708494, 0.07341459654622941]","[0.008439695183225777, 0.0, 0.03591042354895216, 0.04982016038420114, 0.11843686009801617, 0.09452716674733047, 0.040498925050459635, 0.0802118180460641]","[0.03921965688750819, 0.03591042354895216, 0.0, 0.04712615768709055, 0.1134693430180252, 0.09463682742399795, 0.04833441379630029, 0.08227566738953282]","[0.04903987328854014, 0.04982016038420114, 0.04712615768709055, 0.0, 0.09664502316604417, 0.09062731453535788, 0.05663025363020624, 0.07933561466405031]","[0.11723163164900284, 0.11843686009801617, 0.1134693430180252, 0.09664502316604417, 0.0, 0.09191040677335535, 0.10705623593349452, 0.11983723310697145]","[0.09377162285893689, 0.09452716674733047, 0.09463682742399795, 0.09062731453535788, 0.09191040677335535, 0.0, 0.0752019229380825, 0.10851355010227584]","[0.039186485342708494, 0.040498925050459635, 0.04833441379630029, 0.05663025363020624, 0.10705623593349452, 0.0752019229380825, 0.0, 0.07339076800142223]","[0.07341459654622941, 0.0802118180460641, 0.08227566738953282, 0.07933561466405031, 0.11983723310697145, 0.10851355010227584, 0.07339076800142223, 0.0]"
"[0.0, 0.0614828363168728, 0.07647947641856517, 0.07706250639719006, 0.07030289735658286, 0.06954566144996462, 0.04273050318119631, 0.04293214204749976]","[0.0614828363168728, 0.0, 0.05964055518683671, 0.07801695141989287, 0.0747302282556463, 0.07728756413948751, 0.05833985142697178, 0.06819742702831785]","[0.07647947641856517, 0.05964055518683671, 0.0, 0.0799837762774842, 0.08586128878265067, 0.08205278588435926, 0.07413506585043221, 0.07663885391638853]","[0.07706250639719006, 0.07801695141989287, 0.0799837762774842, 0.0, 0.06865446913044268, 0.08338582987508171, 0.07263996253828008, 0.0821097928744896]","[0.07030289735658286, 0.0747302282556463, 0.08586128878265067, 0.06865446913044268, 0.0, 0.06394041631973026, 0.061593862826550966, 0.07559554858509315]","[0.06954566144996462, 0.07728756413948751, 0.08205278588435926, 0.08338582987508171, 0.06394041631973026, 0.0, 0.05128705030655268, 0.07309242633696321]","[0.04273050318119631, 0.05833985142697178, 0.07413506585043221, 0.07263996253828008, 0.061593862826550966, 0.05128705030655268, 0.0, 0.04749085054396268]","[0.04293214204749976, 0.06819742702831785, 0.07663885391638853, 0.0821097928744896, 0.07559554858509315, 0.07309242633696321, 0.04749085054396268, 0.0]"
"[0.0, 0.06425825356220603, 0.008263107365318767, 0.07230200205989756, 0.0808531480784125, 0.10220468809537521, 0.05679233329327087, 0.011301837622030233]","[0.06425825356220603, 0.0, 0.06287522887740145, 0.08731017194375315, 0.09218496750621989, 0.10067658471378582, 0.07528379264400452, 0.07178827967651637]","[0.008263107365318767, 0.06287522887740145, 0.0, 0.06549254502289646, 0.0782442176261092, 0.1002322952509327, 0.055339690185275014, 0.01398507598082163]","[0.07230200205989756, 0.08731017194375315, 0.06549254502289646, 0.0, 0.07321968909398043, 0.10444303226247752, 0.07973487928843397, 0.07293220923107431]","[0.0808531480784125, 0.09218496750621989, 0.0782442176261092, 0.07321968909398043, 0.0, 0.09074866113198735, 0.0819602315423001, 0.0807146617201732]","[0.10220468809537521, 0.10067658471378582, 0.1002322952509327, 0.10444303226247752, 0.09074866113198735, 0.0, 0.0757876629844476, 0.10077847906589604]","[0.05679233329327087, 0.07528379264400452, 0.055339690185275014, 0.07973487928843397, 0.0819602315423001, 0.0757876629844476, 0.0, 0.0519229935781352]","[0.011301837622030233, 0.07178827967651637, 0.01398507598082163, 0.07293220923107431, 0.0807146617201732, 0.10077847906589604, 0.0519229935781352, 0.0]"
"[0.0, 0.046863660539837586, 0.07075324123861478, 0.066481818755015, 0.06742765824569533, 0.05954129449508229, 0.08774841833218884, 0.06205331183368292]","[0.046863660539837586, 0.0, 0.05889260785075236, 0.05609236335888139, 0.05717404484280279, 0.043684245933987245, 0.08238425488786807, 0.07125594493132811]","[0.07075324123861478, 0.05889260785075236, 0.0, 0.07685931951353134, 0.0725699119437269, 0.07144823925606876, 0.09330769774193338, 0.07258216702528436]","[0.066481818755015, 0.05609236335888139, 0.07685931951353134, 0.0, 0.06302277423163818, 0.05954891628968506, 0.07581843701526342, 0.07743956067693253]","[0.06742765824569533, 0.05717404484280279, 0.0725699119437269, 0.06302277423163818, 0.0, 0.03879393749333636, 0.07474275750552925, 0.08104389825772307]","[0.05954129449508229, 0.043684245933987245, 0.07144823925606876, 0.05954891628968506, 0.03879393749333636, 0.0, 0.06428840592002355, 0.07666274469560114]","[0.08774841833218884, 0.08238425488786807, 0.09330769774193338, 0.07581843701526342, 0.07474275750552925, 0.06428840592002355, 0.0, 0.08731573777039524]","[0.06205331183368292, 0.07125594493132811, 0.07258216702528436, 0.07743956067693253, 0.08104389825772307, 0.07666274469560114, 0.08731573777039524, 0.0]"
"[0.0, 0.03150012867244411, 0.0903078170641488, 0.05949892988248315, 0.06551668523667697, 0.07388259392724826, 0.04770528137560274, 0.051694051533433864]","[0.03150012867244411, 0.0, 0.07932038405239869, 0.04974719249961076, 0.05654382281206509, 0.06976688206426464, 0.04935251480929484, 0.046534214856769805]","[0.0903078170641488, 0.07932038405239869, 0.0, 0.07340127241286065, 0.08262488772219044, 0.09254263497173502, 0.09292560129363965, 0.09377524739559902]","[0.05949892988248315, 0.04974719249961076, 0.07340127241286065, 0.0, 0.05590076387290899, 0.07149841164097986, 0.06482601169269993, 0.05853794525658655]","[0.06551668523667697, 0.05654382281206509, 0.08262488772219044, 0.05590076387290899, 0.0, 0.06915863956546087, 0.0695397470755401, 0.066507594203033]","[0.07388259392724826, 0.06976688206426464, 0.09254263497173502, 0.07149841164097986, 0.06915863956546087, 0.0, 0.0690562100609695, 0.07276324934205768]","[0.04770528137560274, 0.04935251480929484, 0.09292560129363965, 0.06482601169269993, 0.0695397470755401, 0.0690562100609695, 0.0, 0.05426947788124364]","[0.051694051533433864, 0.046534214856769805, 0.09377524739559902, 0.05853794525658655, 0.066507594203033, 0.07276324934205768, 0.05426947788124364, 0.0]"
"[0.0, 0.07241798902304884, 0.0844872873962342, 0.08059620990980873, 0.1068326673012983, 0.0750124930918355, 0.07337625961715591, 0.06633918544674472]","[0.07241798902304884, 0.0, 0.07111983466766325, 0.0848499260730824, 0.10045752809078289, 0.07314108044246224, 0.07958275656446055, 0.07942952580190515]","[0.0844872873962342, 0.07111983466766325, 0.0, 0.0652105622671944, 0.09285072675450617, 0.061524663538155756, 0.06378715788720928, 0.06881118594436295]","[0.08059620990980873, 0.0848499260730824, 0.0652105622671944, 0.0, 0.07621378868017084, 0.046161986199230724, 0.050146171898378236, 0.05901934457064289]","[0.1068326673012983, 0.10045752809078289, 0.09285072675450617, 0.07621378868017084, 0.0, 0.08130743771097104, 0.09339285490320585, 0.09563379698899263]","[0.0750124930918355, 0.07314108044246224, 0.061524663538155756, 0.046161986199230724, 0.08130743771097104, 0.0, 0.03261865095459934, 0.04394746348810876]","[0.07337625961715591, 0.07958275656446055, 0.06378715788720928, 0.050146171898378236, 0.09339285490320585, 0.03261865095459934, 0.0, 0.03144880545013881]","[0.06633918544674472, 0.07942952580190515, 0.06881118594436295, 0.05901934457064289, 0.09563379698899263, 0.04394746348810876, 0.03144880545013881, 0.0]"
"[0.0, 0.08519032048649758, 0.10313524288160074, 0.11776856037783699, 0.10097613422496925, 0.10028328269051479, 0.098987552239187, 0.08779998466148564]","[0.08519032048649758, 0.0, 0.06883521955581413, 0.10471602947361242, 0.04560644012932184, 0.04484670471848578, 0.05093116260505358, 0.03973694805347769]","[0.10313524288160074, 0.06883521955581413, 0.0, 0.08968874590872691, 0.07054220167145109, 0.07954671816133763, 0.07858248056068101, 0.07657053168042653]","[0.11776856037783699, 0.10471602947361242, 0.08968874590872691, 0.0, 0.09752979459540666, 0.11358879339163358, 0.11193291928766859, 0.10945646847981853]","[0.10097613422496925, 0.04560644012932184, 0.07054220167145109, 0.09752979459540666, 0.0, 0.034069279749370095, 0.04704145211952554, 0.037507350163313656]","[0.10028328269051479, 0.04484670471848578, 0.07954671816133763, 0.11358879339163358, 0.034069279749370095, 0.0, 0.031075953039257524, 0.014360089354595026]","[0.098987552239187, 0.05093116260505358, 0.07858248056068101, 0.11193291928766859, 0.04704145211952554, 0.031075953039257524, 0.0, 0.0312062024661781]","[0.08779998466148564, 0.03973694805347769, 0.07657053168042653, 0.10945646847981853, 0.037507350163313656, 0.014360089354595026, 0.0312062024661781, 0.0]"
"[0.0, 0.09709871765645685, 0.1082685270810191, 0.11442024658863298, 0.11155908551433184, 0.11417115536225804, 0.10512068234817575, 0.0972877886411854]","[0.09709871765645685, 0.0, 0.07114795705718827, 0.07415643824171458, 0.07344183988367249, 0.07591021904954721, 0.06917921461894685, 0.06267228980828603]","[0.1082685270810191, 0.07114795705718827, 0.0, 0.059518164762506945, 0.05531638473447256, 0.06464265989241495, 0.06856528625431987, 0.05618247547116353]","[0.11442024658863298, 0.07415643824171458, 0.059518164762506945, 0.0, 0.04734788421339482, 0.058002324561457215, 0.07086425284530316, 0.04652047406198312]","[0.11155908551433184, 0.07344183988367249, 0.05531638473447256, 0.04734788421339482, 0.0, 0.05155161047551524, 0.06424552953861984, 0.040380270184895824]","[0.11417115536225804, 0.07591021904954721, 0.06464265989241495, 0.058002324561457215, 0.05155161047551524, 0.0, 0.04864423249011051, 0.04247502268160167]","[0.10512068234817575, 0.06917921461894685, 0.06856528625431987, 0.07086425284530316, 0.06424552953861984, 0.04864423249011051, 0.0, 0.04907571749041791]","[0.0972877886411854, 0.06267228980828603, 0.05618247547116353, 0.04652047406198312, 0.040380270184895824, 0.04247502268160167, 0.04907571749041791, 0.0]"
"[0.0, 0.04578734678712035, 0.05789846515572114, 0.038802547315758495, 0.07676492905147132, 0.06702225236160647, 0.06624105164240819, 0.05992914346261445]","[0.04578734678712035, 0.0, 0.05717821807297524, 0.05357253255579205, 0.08039529308471724, 0.06818416816298563, 0.07669439919027413, 0.07527857387848262]","[0.05789846515572114, 0.05717821807297524, 0.0, 0.05690585837600591, 0.07382404260146058, 0.07859666256145735, 0.07925232784794552, 0.07182237343312449]","[0.038802547315758495, 0.05357253255579205, 0.05690585837600591, 0.0, 0.06216690309225031, 0.06473173544398204, 0.05983324638461922, 0.06685455428893357]","[0.07676492905147132, 0.08039529308471724, 0.07382404260146058, 0.06216690309225031, 0.0, 0.08295193899974217, 0.08053351839676348, 0.08839204106647972]","[0.06702225236160647, 0.06818416816298563, 0.07859666256145735, 0.06473173544398204, 0.08295193899974217, 0.0, 0.06353013745085069, 0.08055238677046477]","[0.06624105164240819, 0.07669439919027413, 0.07925232784794552, 0.05983324638461922, 0.08053351839676348, 0.06353013745085069, 0.0, 0.06730484881882433]","[0.05992914346261445, 0.07527857387848262, 0.07182237343312449, 0.06685455428893357, 0.08839204106647972, 0.08055238677046477, 0.06730484881882433, 0.0]"
"[0.0, 0.07140073077319842, 0.09944888732136876, 0.08446682166089388, 0.08016193105340416, 0.08290621679475327, 0.07321821283243461, 0.07339636668254353]","[0.07140073077319842, 0.0, 0.06460694373804392, 0.04171498728287447, 0.03915783626546716, 0.06850026827990673, 0.03997958857129068, 0.07747735450758082]","[0.09944888732136876, 0.06460694373804392, 0.0, 0.05925253122702698, 0.06726679577509592, 0.09124044572456973, 0.07066972256744503, 0.09321773306959721]","[0.08446682166089388, 0.04171498728287447, 0.05925253122702698, 0.0, 0.03791046721772881, 0.07142091201980663, 0.03753670057033349, 0.08245572455265439]","[0.08016193105340416, 0.03915783626546716, 0.06726679577509592, 0.03791046721772881, 0.0, 0.0659731172805393, 0.03660949245598137, 0.07926520313350437]","[0.08290621679475327, 0.06850026827990673, 0.09124044572456973, 0.07142091201980663, 0.0659731172805393, 0.0, 0.05292321683535012, 0.07610169426153805]","[0.07321821283243461, 0.03997958857129068, 0.07066972256744503, 0.03753670057033349, 0.03660949245598137, 0.05292321683535012, 0.0, 0.072875409890931]","[0.07339636668254353, 0.07747735450758082, 0.09321773306959721, 0.08245572455265439, 0.07926520313350437, 0.07610169426153805, 0.072875409890931, 0.0]"
"[0.0, 0.047806589924093555, 0.056625329355809835, 0.07088420263352681, 0.06889361888113876, 0.06942114365742164, 0.049598512627206846, 0.1066800183766645]","[0.047806589924093555, 0.0, 0.04427546333316023, 0.06705842170629937, 0.059380454218164715, 0.06391387030899263, 0.043919335520967974, 0.12135557321807339]","[0.056625329355809835, 0.04427546333316023, 0.0, 0.043503040845573195, 0.0440699549340678, 0.058147092371616804, 0.017626335237306605, 0.13637721596781924]","[0.07088420263352681, 0.06705842170629937, 0.043503040845573195, 0.0, 0.05699958777153574, 0.07062830110366176, 0.04790875528391507, 0.13768685036917006]","[0.06889361888113876, 0.059380454218164715, 0.0440699549340678, 0.05699958777153574, 0.0, 0.04896852281318874, 0.045272550293720515, 0.14036484950051437]","[0.06942114365742164, 0.06391387030899263, 0.058147092371616804, 0.07062830110366176, 0.04896852281318874, 0.0, 0.052823230211717434, 0.13428619621365737]","[0.049598512627206846, 0.043919335520967974, 0.017626335237306605, 0.04790875528391507, 0.045272550293720515, 0.052823230211717434, 0.0, 0.12280972349843791]","[0.1066800183766645, 0.12135557321807339, 0.13637721596781924, 0.13768685036917006, 0.14036484950051437, 0.13428619621365737, 0.12280972349843791, 0.0]"
"[0.0, 0.042100419299906995, 0.10455687021172488, 0.07684702075413749, 0.08053946019510189, 0.05419100043832178, 0.08882818720685207, 0.04701898583322551]","[0.042100419299906995, 0.0, 0.09299335818535598, 0.06590777602976719, 0.06528924661837776, 0.01990338488916007, 0.07515377045584583, 0.015559458219593755]","[0.10455687021172488, 0.09299335818535598, 0.0, 0.09002338280747572, 0.08670634676764692, 0.09980146064175786, 0.1111760898575091, 0.10139177900352064]","[0.07684702075413749, 0.06590777602976719, 0.09002338280747572, 0.0, 0.06949085200824102, 0.06606376726534724, 0.0847375096094018, 0.06817273203989749]","[0.08053946019510189, 0.06528924661837776, 0.08670634676764692, 0.06949085200824102, 0.0, 0.06313349542681361, 0.08383550671252253, 0.06752005742299756]","[0.05419100043832178, 0.01990338488916007, 0.09980146064175786, 0.06606376726534724, 0.06313349542681361, 0.0, 0.06257067424791377, 0.010827846566327046]","[0.08882818720685207, 0.07515377045584583, 0.1111760898575091, 0.0847375096094018, 0.08383550671252253, 0.06257067424791377, 0.0, 0.06632376554762938]","[0.04701898583322551, 0.015559458219593755, 0.10139177900352064, 0.06817273203989749, 0.06752005742299756, 0.010827846566327046, 0.06632376554762938, 0.0]"
"[0.0, 0.1056331810565031, 0.10698664337005125, 0.11091383063478046, 0.11532308825324886, 0.1193604803823919, 0.11872347083335519, 0.09556605988762502]","[0.1056331810565031, 0.0, 0.050839837282235366, 0.04892435956845273, 0.03482243303477515, 0.05424354558833539, 0.01818662651078657, 0.05615751670448349]","[0.10698664337005125, 0.050839837282235366, 0.0, 0.05514164954787569, 0.055561597823643664, 0.065843540077737, 0.06374829062506333, 0.07913547587157448]","[0.11091383063478046, 0.04892435956845273, 0.05514164954787569, 0.0, 0.04908081892074399, 0.06597358388234476, 0.055464413875493675, 0.07305660428850726]","[0.11532308825324886, 0.03482243303477515, 0.055561597823643664, 0.04908081892074399, 0.0, 0.053018604058371645, 0.03767930033849291, 0.06403922203324129]","[0.1193604803823919, 0.05424354558833539, 0.065843540077737, 0.06597358388234476, 0.053018604058371645, 0.0, 0.05446758344314271, 0.07676252028459979]","[0.11872347083335519, 0.01818662651078657, 0.06374829062506333, 0.055464413875493675, 0.03767930033849291, 0.05446758344314271, 0.0, 0.05778456314269184]","[0.09556605988762502, 0.05615751670448349, 0.07913547587157448, 0.07305660428850726, 0.06403922203324129, 0.07676252028459979, 0.05778456314269184, 0.0]"
