"[0.0, 0.08821853918814215, 0.08815366462700103, 0.09155176415748827, 0.0881264598947447, 0.09412108763763644, 0.08712129408719235, 0.07493451302217032]","[0.08821853918814215, 0.0, 0.077440406030938, 0.0891259769125639, 0.07613340139665908, 0.07772625594081504, 0.0784276709606702, 0.09034358467884855]","[0.08815366462700103, 0.077440406030938, 0.0, 0.046867285754451836, 0.029487399174534603, 0.06994636491938161, 0.03687932599982148, 0.061795097905363486]","[0.09155176415748827, 0.0891259769125639, 0.046867285754451836, 0.0, 0.04668005442060851, 0.08275673967620889, 0.06438790017644976, 0.06609976246543924]","[0.0881264598947447, 0.07613340139665908, 0.029487399174534603, 0.04668005442060851, 0.0, 0.0641694604760094, 0.0462848432597121, 0.06302315449735858]","[0.09412108763763644, 0.07772625594081504, 0.06994636491938161, 0.08275673967620889, 0.0641694604760094, 0.0, 0.06791281529716897, 0.07897128408342782]","[0.08712129408719235, 0.0784276709606702, 0.03687932599982148, 0.06438790017644976, 0.0462848432597121, 0.06791281529716897, 0.0, 0.05561839022566341]","[0.07493451302217032, 0.09034358467884855, 0.061795097905363486, 0.06609976246543924, 0.06302315449735858, 0.07897128408342782, 0.05561839022566341, 0.0]"
"[0.0, 0.04778195655801689, 0.08114292392325081, 0.07611406301606019, 0.07858931859017507, 0.07164783027139865, 0.052081026602978815, 0.08013100567888184]","[0.04778195655801689, 0.0, 0.06680192853874399, 0.05825822172919036, 0.06996885728838118, 0.053684649092385135, 0.01424969137746599, 0.08551225393617587]","[0.08114292392325081, 0.06680192853874399, 0.0, 0.07372785643853719, 0.073805014195379, 0.07044501562549224, 0.07244748603515208, 0.09743441270017152]","[0.07611406301606019, 0.05825822172919036, 0.07372785643853719, 0.0, 0.0728320422733112, 0.07299828874840425, 0.05980439701328864, 0.09434218949242952]","[0.07858931859017507, 0.06996885728838118, 0.073805014195379, 0.0728320422733112, 0.0, 0.06529312508983344, 0.06895019984698775, 0.08711103944079311]","[0.07164783027139865, 0.053684649092385135, 0.07044501562549224, 0.07299828874840425, 0.06529312508983344, 0.0, 0.050179570737209134, 0.08576665874885109]","[0.052081026602978815, 0.01424969137746599, 0.07244748603515208, 0.05980439701328864, 0.06895019984698775, 0.050179570737209134, 0.0, 0.07875352228239771]","[0.08013100567888184, 0.08551225393617587, 0.09743441270017152, 0.09434218949242952, 0.08711103944079311, 0.08576665874885109, 0.07875352228239771, 0.0]"
"[0.0, 0.08395118525997745, 0.09315211755535321, 0.09777078311005259, 0.10194114465735526, 0.09150748741047167, 0.09681026691443669, 0.0857895290190428]","[0.08395118525997745, 0.0, 0.03358216571177541, 0.05262004460467014, 0.08444341917305162, 0.05501371494711145, 0.054392527942581044, 0.04347066197465375]","[0.09315211755535321, 0.03358216571177541, 0.0, 0.04609325688932769, 0.0877934471328439, 0.058082495053776925, 0.0550465326357821, 0.045487484148582606]","[0.09777078311005259, 0.05262004460467014, 0.04609325688932769, 0.0, 0.07682075454081269, 0.05614713339265722, 0.05214643534771026, 0.051075452754941054]","[0.10194114465735526, 0.08444341917305162, 0.0877934471328439, 0.07682075454081269, 0.0, 0.07018128302064602, 0.0905490146996294, 0.0848417154136033]","[0.09150748741047167, 0.05501371494711145, 0.058082495053776925, 0.05614713339265722, 0.07018128302064602, 0.0, 0.05149151756499419, 0.05347204648811538]","[0.09681026691443669, 0.054392527942581044, 0.0550465326357821, 0.05214643534771026, 0.0905490146996294, 0.05149151756499419, 0.0, 0.047085494171485366]","[0.0857895290190428, 0.04347066197465375, 0.045487484148582606, 0.051075452754941054, 0.0848417154136033, 0.05347204648811538, 0.047085494171485366, 0.0]"
"[0.0, 0.07862285045997133, 0.08418439107973612, 0.08702909431246349, 0.08792630393162328, 0.08045662703880577, 0.07587226795571578, 0.06946224206250376]","[0.07862285045997133, 0.0, 0.09085808406796879, 0.10573125096112569, 0.10332745939343385, 0.10115528175003222, 0.09925452412429601, 0.09632087430666927]","[0.08418439107973612, 0.09085808406796879, 0.0, 0.061296805838144314, 0.06566677490237528, 0.05927066359584828, 0.0654783123956741, 0.07644208871331264]","[0.08702909431246349, 0.10573125096112569, 0.061296805838144314, 0.0, 0.05400703504975588, 0.06206691580987637, 0.06364702552613863, 0.0790762510247392]","[0.08792630393162328, 0.10332745939343385, 0.06566677490237528, 0.05400703504975588, 0.0, 0.05415873747153851, 0.06029769378077987, 0.07003844768879217]","[0.08045662703880577, 0.10115528175003222, 0.05927066359584828, 0.06206691580987637, 0.05415873747153851, 0.0, 0.03170582669798647, 0.06035810977087857]","[0.07587226795571578, 0.09925452412429601, 0.0654783123956741, 0.06364702552613863, 0.06029769378077987, 0.03170582669798647, 0.0, 0.05194775259946418]","[0.06946224206250376, 0.09632087430666927, 0.07644208871331264, 0.0790762510247392, 0.07003844768879217, 0.06035810977087857, 0.05194775259946418, 0.0]"
"[0.0, 0.0505616051403228, 0.06279404326637594, 0.04572941002830154, 0.08907203587500857, 0.08380248234755157, 0.033689464380846246, 0.035054802287853626]","[0.0505616051403228, 0.0, 0.06241650850733448, 0.06217268798743167, 0.09802769008173273, 0.09295881124700857, 0.05567416990481233, 0.06465165603962894]","[0.06279404326637594, 0.06241650850733448, 0.0, 0.06289154942534457, 0.09881342447002911, 0.09539549132002674, 0.06926883889025537, 0.06917316147489827]","[0.04572941002830154, 0.06217268798743167, 0.06289154942534457, 0.0, 0.08680256613976507, 0.08839729126605705, 0.05126500983081682, 0.044733707278535144]","[0.08907203587500857, 0.09802769008173273, 0.09881342447002911, 0.08680256613976507, 0.0, 0.07960420297132534, 0.08278746307585721, 0.09096825560874025]","[0.08380248234755157, 0.09295881124700857, 0.09539549132002674, 0.08839729126605705, 0.07960420297132534, 0.0, 0.0762303202555409, 0.07787587175420782]","[0.033689464380846246, 0.05567416990481233, 0.06926883889025537, 0.05126500983081682, 0.08278746307585721, 0.0762303202555409, 0.0, 0.0413786886262081]","[0.035054802287853626, 0.06465165603962894, 0.06917316147489827, 0.044733707278535144, 0.09096825560874025, 0.07787587175420782, 0.0413786886262081, 0.0]"
"[0.0, 0.053988685996257474, 0.08705387072138056, 0.05940436750309924, 0.07652153739144371, 0.0763911278152693, 0.054634665787512436, 0.009112814614224541]","[0.053988685996257474, 0.0, 0.06732840759213182, 0.06690403548127916, 0.08555102817206768, 0.08581180100734277, 0.06739043191497718, 0.06037699322186214]","[0.08705387072138056, 0.06732840759213182, 0.0, 0.07808626863862834, 0.09257343846057794, 0.09888372425166762, 0.08778825479286208, 0.089255694160837]","[0.05940436750309924, 0.06690403548127916, 0.07808626863862834, 0.0, 0.06308937411683481, 0.07378415671853346, 0.06685842335392952, 0.060285357812609144]","[0.07652153739144371, 0.08555102817206768, 0.09257343846057794, 0.06308937411683481, 0.0, 0.06541246701426497, 0.06950129326708807, 0.07572816664848069]","[0.0763911278152693, 0.08581180100734277, 0.09888372425166762, 0.07378415671853346, 0.06541246701426497, 0.0, 0.05581466324745361, 0.07407158519037486]","[0.054634665787512436, 0.06739043191497718, 0.08778825479286208, 0.06685842335392952, 0.06950129326708807, 0.05581466324745361, 0.0, 0.050688098711083325]","[0.009112814614224541, 0.06037699322186214, 0.089255694160837, 0.060285357812609144, 0.07572816664848069, 0.07407158519037486, 0.050688098711083325, 0.0]"
"[0.0, 0.05323371124063244, 0.09355433737686446, 0.05339650025057707, 0.06293320663193407, 0.084538971884335, 0.05071790919370593, 0.04799747468244847]","[0.05323371124063244, 0.0, 0.07443662022683907, 0.04847923841148914, 0.06062060235078439, 0.08411685195387923, 0.047662416827788615, 0.058921637016209796]","[0.09355433737686446, 0.07443662022683907, 0.0, 0.081536463432033, 0.08889443426344178, 0.0988628783261056, 0.08966958454223306, 0.097740272744916]","[0.05339650025057707, 0.04847923841148914, 0.081536463432033, 0.0, 0.051957906500524814, 0.0770165698116516, 0.047608131637807985, 0.05716219369697242]","[0.06293320663193407, 0.06062060235078439, 0.08889443426344178, 0.051957906500524814, 0.0, 0.0695312875186523, 0.053926111404239335, 0.06498438958586918]","[0.084538971884335, 0.08411685195387923, 0.0988628783261056, 0.0770165698116516, 0.0695312875186523, 0.0, 0.06817791689257668, 0.08614276280168835]","[0.05071790919370593, 0.047662416827788615, 0.08966958454223306, 0.047608131637807985, 0.053926111404239335, 0.06817791689257668, 0.0, 0.05143858644076537]","[0.04799747468244847, 0.058921637016209796, 0.097740272744916, 0.05716219369697242, 0.06498438958586918, 0.08614276280168835, 0.05143858644076537, 0.0]"
"[0.0, 0.07563228029335285, 0.08562653940267279, 0.06587865808907989, 0.05646665007295475, 0.06112318671330444, 0.0960547317345638, 0.05088794224330825]","[0.07563228029335285, 0.0, 0.08369584676570493, 0.08228200636916103, 0.08236852454858207, 0.08099680252957753, 0.09936530738538848, 0.07955089083825986]","[0.08562653940267279, 0.08369584676570493, 0.0, 0.07296210638257497, 0.08600613846302382, 0.0829104719439122, 0.08734651074744496, 0.08216566569863698]","[0.06587865808907989, 0.08228200636916103, 0.07296210638257497, 0.0, 0.04657037886314724, 0.05243577878796371, 0.07509354439872402, 0.049110706248672406]","[0.05646665007295475, 0.08236852454858207, 0.08600613846302382, 0.04657037886314724, 0.0, 0.03310578988701574, 0.08240865675814715, 0.013846893845028765]","[0.06112318671330444, 0.08099680252957753, 0.0829104719439122, 0.05243577878796371, 0.03310578988701574, 0.0, 0.07114770154010636, 0.03321629418872483]","[0.0960547317345638, 0.09936530738538848, 0.08734651074744496, 0.07509354439872402, 0.08240865675814715, 0.07114770154010636, 0.0, 0.07428797034439905]","[0.05088794224330825, 0.07955089083825986, 0.08216566569863698, 0.049110706248672406, 0.013846893845028765, 0.03321629418872483, 0.07428797034439905, 0.0]"
"[0.0, 0.07423513258172496, 0.04769494286329501, 0.05404212109021142, 0.07221343882411863, 0.05472924331045297, 0.07185478869081662, 0.038390952388462296]","[0.07423513258172496, 0.0, 0.06942356550371857, 0.07752844593982892, 0.083831067103118, 0.08228442900823547, 0.09205896500661717, 0.07735607974236143]","[0.04769494286329501, 0.06942356550371857, 0.0, 0.054664944658647845, 0.06639224872430305, 0.04888481388087551, 0.0632622667382166, 0.046639066476020986]","[0.05404212109021142, 0.07752844593982892, 0.054664944658647845, 0.0, 0.07174485052324547, 0.06370320118713682, 0.0823636425234502, 0.06176590740766557]","[0.07221343882411863, 0.083831067103118, 0.06639224872430305, 0.07174485052324547, 0.0, 0.060004317025909276, 0.0789669673068808, 0.07472329327827154]","[0.05472924331045297, 0.08228442900823547, 0.04888481388087551, 0.06370320118713682, 0.060004317025909276, 0.0, 0.06657773069616094, 0.05534638245328332]","[0.07185478869081662, 0.09205896500661717, 0.0632622667382166, 0.0823636425234502, 0.0789669673068808, 0.06657773069616094, 0.0, 0.06606828317910332]","[0.038390952388462296, 0.07735607974236143, 0.046639066476020986, 0.06176590740766557, 0.07472329327827154, 0.05534638245328332, 0.06606828317910332, 0.0]"
"[0.0, 0.0782020739987067, 0.09193867227281367, 0.08946522794526877, 0.08747909027968286, 0.0879601210902848, 0.08245417004403358, 0.08848673432078509]","[0.0782020739987067, 0.0, 0.0382502568344477, 0.03469365889234126, 0.05689426994752973, 0.060123572623964804, 0.07082534639388312, 0.08133761703074177]","[0.09193867227281367, 0.0382502568344477, 0.0, 0.032672713943993424, 0.06198056544545546, 0.06526153418580745, 0.07601204535949325, 0.08879741839326814]","[0.08946522794526877, 0.03469365889234126, 0.032672713943993424, 0.0, 0.04617902053025484, 0.0592777328075278, 0.0736263445208711, 0.08501089725246014]","[0.08747909027968286, 0.05689426994752973, 0.06198056544545546, 0.04617902053025484, 0.0, 0.06399146271099615, 0.07853069725687867, 0.0877972188245123]","[0.0879601210902848, 0.060123572623964804, 0.06526153418580745, 0.0592777328075278, 0.06399146271099615, 0.0, 0.06645018644124355, 0.08283943025173521]","[0.08245417004403358, 0.07082534639388312, 0.07601204535949325, 0.0736263445208711, 0.07853069725687867, 0.06645018644124355, 0.0, 0.0822700377894378]","[0.08848673432078509, 0.08133761703074177, 0.08879741839326814, 0.08501089725246014, 0.0877972188245123, 0.08283943025173521, 0.0822700377894378, 0.0]"
